Date,XLK
1999-09-30,0.00763431840
1999-10-01,-0.00606064488
1999-10-04,0.02439030902
1999-10-05,0.00595232906
1999-10-06,0.01220317075
1999-10-07,-0.00511590700
1999-10-08,-0.00073326278
1999-10-11,0.00992298805
1999-10-12,-0.01783258303
1999-10-13,-0.02630396736
1999-10-14,-0.00570900041
1999-10-15,-0.02372807717
1999-10-18,-0.00901463674
1999-10-19,-0.01582279257
1999-10-20,0.04019296226
1999-10-21,-0.01622980263
1999-10-22,0.00235777854
1999-10-25,0.00274082655
1999-10-26,0.00039266122
1999-10-27,-0.00117251980
1999-10-28,0.02581025371
1999-10-29,0.03698239930
1999-11-01,-0.00147018368
1999-11-02,-0.00441834948
1999-11-03,0.01479290522
1999-11-04,0.00765245745
1999-11-05,0.01084874806
1999-11-08,0.01001802861
1999-11-09,-0.01097995181
1999-11-10,0.01754993724
1999-11-11,0.01372825847
1999-11-12,0.00555517094
1999-11-15,-0.00449050251
1999-11-16,0.02116013451
1999-11-17,-0.00951079576
1999-11-18,0.03394855429
1999-11-19,0.00928724524
1999-11-22,0.00624429306
1999-11-23,-0.00881813032
1999-11-24,0.01548668616
1999-11-26,0.00778673878
1999-11-29,-0.00869282350
1999-11-30,-0.02988027381
1999-12-01,0.00971069856
1999-12-02,0.02387245631
1999-12-03,0.02849715254
1999-12-06,0.00692582021
1999-12-07,0.00250198618
1999-12-08,-0.01060437860
1999-12-09,-0.00252200897
1999-12-10,0.00505733108
1999-12-13,0.00660325145
1999-12-14,-0.01905603870
1999-12-15,0.02038172894
1999-12-16,0.01872641536
1999-12-17,0.01104969322
1999-12-20,0.00969696369
1999-12-21,0.01920764713
1999-12-22,0.00000000000
1999-12-23,0.00529903873
1999-12-27,0.00761698963
1999-12-28,-0.00930248432
1999-12-29,0.01613737270
1999-12-30,-0.00086531980
1999-12-31,-0.00346776789
2000-01-03,0.02900184137
2000-01-04,-0.05073245170
2000-01-05,-0.01484635418
2000-01-06,-0.03315185860
2000-01-07,0.01745625588
2000-01-10,0.03799039293
2000-01-11,-0.02833542641
2000-01-12,-0.00425379133
2000-01-13,0.00915310177
2000-01-14,0.02297449919
2000-01-18,0.00531792534
2000-01-19,0.00176479554
2000-01-20,0.00586861024
2000-01-21,0.00116708084
2000-01-24,-0.03263418659
2000-01-25,0.02138393413
2000-01-26,-0.03273186330
2000-01-27,-0.00975635935
2000-01-28,-0.03571448494
2000-01-31,0.03320562621
2000-02-01,0.02101369786
2000-02-02,0.00726373014
2000-02-03,0.02884612127
2000-02-04,0.01168218705
2000-02-07,0.01154766140
2000-02-08,0.00913232345
2000-02-09,-0.01244352761
2000-02-10,0.02376729816
2000-02-11,-0.02657208706
2000-02-14,0.00057383744
2000-02-15,0.00287269884
2000-02-16,-0.00515564490
2000-02-17,0.02245366261
2000-02-18,-0.03378357010
2000-02-22,-0.00233141723
2000-02-23,0.03037402970
2000-02-24,0.01247153844
2000-02-25,-0.00951958271
2000-02-28,-0.01186989242
2000-02-29,0.02288320417
2000-03-01,0.01006723145
2000-03-02,0.00996669179
2000-03-03,0.02768601656
2000-03-06,-0.00160095433
2000-03-07,-0.02751703985
2000-03-08,0.01758229793
2000-03-09,0.03023757987
2000-03-10,0.00209640885
2000-03-13,-0.01464418287
2000-03-14,-0.02282440934
2000-03-15,-0.01738216570
2000-03-16,0.03482683810
2000-03-17,0.02350441730
2000-03-20,-0.00417562528
2000-03-21,0.02620559599
2000-03-22,0.01736465620
2000-03-23,0.01907627732
2000-03-24,0.00861913389
2000-03-27,0.00806029954
2000-03-28,-0.02422509053
2000-03-29,-0.02929556611
2000-03-30,-0.02710907503
2000-03-31,0.01892721595
2000-04-03,-0.04231144451
2000-04-04,-0.00969821282
2000-04-05,0.00652850806
2000-04-06,0.01297324025
2000-04-07,0.03415131109
2000-04-10,-0.03611957445
2000-04-11,-0.02462550483
2000-04-12,-0.06476391258
2000-04-13,-0.01907395797
2000-04-14,-0.05234685797
2000-04-17,0.05429282447
2000-04-18,0.05688554447
2000-04-19,-0.03286173973
2000-04-20,-0.00878614528
2000-04-24,-0.03073250662
2000-04-25,0.05792574448
2000-04-26,-0.01901946126
2000-04-27,0.03113858685
2000-04-28,0.00285031099
2000-05-01,0.01420361414
2000-05-02,-0.01848661485
2000-05-03,-0.04337902471
2000-05-04,-0.00716009924
2000-05-05,0.02734241201
2000-05-08,-0.03538988482
2000-05-09,-0.01849568049
2000-05-10,-0.04850128289
2000-05-11,0.02824516395
2000-05-12,0.01294768183
2000-05-15,0.01870337335
2000-05-16,0.02998678424
2000-05-17,-0.01426009830
2000-05-18,-0.02531689316
2000-05-19,-0.03896003650
2000-05-22,-0.00450562467
2000-05-23,-0.04847989811
2000-05-24,0.03940220903
2000-05-25,-0.01634093274
2000-05-26,0.00332338319
2000-05-30,0.06490058756
2000-05-31,-0.01927952075
2000-06-01,0.04502317002
2000-06-02,0.04550878740
2000-06-05,0.00290296671
2000-06-06,-0.01388907885
2000-06-07,0.01877950080
2000-06-08,-0.00460825763
2000-06-09,0.00231443484
2000-06-12,-0.02078488391
2000-06-13,0.02122606521
2000-06-14,-0.01847544462
2000-06-15,0.02000009331
2000-06-16,0.00346002266
2000-06-19,0.03160854138
2000-06-20,0.00278627715
2000-06-21,0.00888861560
2000-06-22,-0.03083665221
2000-06-23,-0.02130725134
2000-06-26,0.00667675391
2000-06-27,-0.00980473266
2000-06-28,0.00990181733
2000-06-29,-0.01960793283
2000-06-30,0.02000009331
2000-07-03,0.00692013820
2000-07-05,-0.03207328826
2000-07-06,0.01538494049
2000-07-07,0.01631663577
2000-07-10,-0.01089531316
2000-07-11,-0.00811579751
2000-07-12,0.02571566535
2000-07-13,0.01937342437
2000-07-14,0.01844683720
2000-07-17,0.00823199754
2000-07-18,-0.02014059947
2000-07-19,-0.02222213176
2000-07-20,0.02102182019
2000-07-21,-0.02170199903
2000-07-24,-0.02446088226
2000-07-25,0.01691062898
2000-07-26,-0.01318895394
2000-07-27,-0.02905262147
2000-07-28,-0.03710353402
2000-07-31,0.02051047061
2000-08-01,-0.01157221902
2000-08-02,-0.00431189413
2000-08-03,0.01918178137
2000-08-04,0.00000000000
2000-08-07,0.02064400995
2000-08-08,0.00178560017
2000-08-09,0.00356268316
2000-08-10,-0.02130154723
2000-08-11,0.00362749741
2000-08-14,0.02048202327
2000-08-15,0.00236124394
2000-08-16,0.00117779338
2000-08-17,0.01882321182
2000-08-18,0.00115513808
2000-08-21,0.00461408335
2000-08-22,0.00000000000
2000-08-23,0.00975729684
2000-08-24,0.00937993607
2000-08-25,-0.00337908619
2000-08-28,0.00819555322
2000-08-29,0.00112092617
2000-08-30,-0.00671901853
2000-08-31,0.01972875216
2000-09-01,0.00055390885
2000-09-05,-0.02265337909
2000-09-06,-0.02543665103
2000-09-07,0.01624110683
2000-09-08,-0.03196344230
2000-09-11,-0.02594345922
2000-09-12,-0.01452767962
2000-09-13,0.00982787979
2000-09-14,0.00547338895
2000-09-15,-0.01724097069
2000-09-18,-0.02246779390
2000-09-19,0.03904289154
2000-09-20,0.00363646204
2000-09-21,-0.02053146830
2000-09-22,-0.02836044361
2000-09-25,-0.02093975024
2000-09-26,-0.02106241952
2000-09-27,-0.00695095315
2000-09-28,0.03466645787
2000-09-29,-0.04381423581
2000-10-02,-0.00741321149
2000-10-03,-0.02647585966
2000-10-04,0.02684725890
2000-10-05,-0.01426247532
2000-10-06,-0.02066823718
2000-10-09,-0.00562779473
2000-10-10,-0.02935805379
2000-10-11,-0.03206993448
2000-10-12,-0.03463834413
2000-10-13,0.08424347542
2000-10-16,-0.01582776358
2000-10-17,-0.02631571357
2000-10-18,-0.01576699617
2000-10-19,0.08886262369
2000-10-20,0.01506223724
2000-10-23,-0.00620986949
2000-10-24,-0.01944455023
2000-10-25,-0.07046807122
2000-10-26,0.02400108938
2000-10-27,0.00855443236
2000-10-30,-0.01364731336
2000-10-31,0.04637205999
2000-11-01,-0.01929830752
2000-11-02,0.02587280912
2000-11-03,0.00746163220
2000-11-06,-0.01551458208
2000-11-07,0.00716328787
2000-11-08,-0.05263158045
2000-11-09,-0.01464021215
2000-11-10,-0.05523792152
2000-11-13,-0.00322508384
2000-11-14,0.05420576055
2000-11-15,0.00690818188
2000-11-16,-0.03201223596
2000-11-17,0.00787403971
2000-11-20,-0.04062503460
2000-11-21,0.00488602809
2000-11-22,-0.03646801056
2000-11-24,0.03953063205
2000-11-27,-0.00566486952
2000-11-28,-0.04027771599
2000-11-29,-0.00466080045
2000-11-30,-0.05281076519
2000-12-01,0.01303869997
2000-12-04,-0.00576925393
2000-12-05,0.09464280161
2000-12-06,-0.02773226502
2000-12-07,-0.03313853733
2000-12-08,0.04642197441
2000-12-11,0.03772566021
2000-12-12,-0.02037362597
2000-12-13,-0.04241442522
2000-12-14,-0.01533227269
2000-12-15,-0.03979236097
2000-12-18,-0.01981952689
2000-12-19,-0.02941196715
2000-12-20,-0.07481228043
2000-12-21,0.00307230012
2000-12-22,0.06887511152
2000-12-26,-0.01670423896
2000-12-27,0.00970888663
2000-12-28,-0.00480908155
2000-12-29,-0.03188289026
2001-01-02,-0.05788413248
2001-01-03,0.16101691554
2001-01-04,0.01003543016
2001-01-05,-0.06052284014
2001-01-08,-0.00288595222
2001-01-09,0.02218071607
2001-01-10,0.03018847700
2001-01-11,0.04212444563
2001-01-12,-0.01493973174
2001-01-16,-0.01159520128
2001-01-17,0.03068628337
2001-01-18,0.05253898271
2001-01-19,0.01372673370
2001-01-22,-0.01846515112
2001-01-23,0.01672253075
2001-01-24,0.01233435714
2001-01-25,-0.03492970568
2001-01-26,0.00673374941
2001-01-29,0.02100405611
2001-01-30,0.00235828993
2001-01-31,-0.02483684361
2001-02-01,-0.00053627509
2001-02-02,-0.04399146994
2001-02-05,-0.00617272597
2001-02-06,0.00592880216
2001-02-07,-0.02582111255
2001-02-08,-0.01469295948
2001-02-09,-0.04619876541
2001-02-12,0.00858361583
2001-02-13,-0.01702128180
2001-02-14,0.02350040546
2001-02-15,0.03021150322
2001-02-16,-0.06187700041
2001-02-20,-0.05376673793
2001-02-21,-0.02543779725
2001-02-22,0.00169513220
2001-02-23,-0.00744482718
2001-02-26,0.01602425068
2001-02-27,-0.03825489315
2001-02-28,-0.02267969266
2001-03-01,0.02820385374
2001-03-02,-0.03472190791
2001-03-05,0.02158268530
2001-03-06,0.04225364967
2001-03-07,0.00135113284
2001-03-08,-0.01990505675
2001-03-09,-0.06540466648
2001-03-12,-0.05340732640
2001-03-13,0.04980548622
2001-03-14,-0.02446234617
2001-03-15,-0.01177833858
2001-03-16,-0.02191456887
2001-03-19,0.03105390817
2001-03-20,-0.04803687774
2001-03-21,0.00480594735
2001-03-22,0.04583462130
2001-03-23,0.02134146926
2001-03-26,-0.01305954068
2001-03-27,0.03213611944
2001-03-28,-0.07399274007
2001-03-29,-0.01305365384
2001-03-30,-0.00601238797
2001-04-02,-0.02419329676
2001-04-03,-0.06694193439
2001-04-04,-0.01904380127
2001-04-05,0.10564343792
2001-04-06,-0.04654954143
2001-04-09,0.00256971668
2001-04-10,0.06706496255
