Date,XLF
2003-02-05,-0.00941178
2003-02-06,-0.01187637
2003-02-07,-0.00673086
2003-02-10,0.00677647
2003-02-11,-0.01394211
2003-02-12,-0.01267657
2003-02-13,0.00740700
2003-02-14,0.02254887
2003-02-18,0.01581969
2003-02-19,-0.00235937
2003-02-20,-0.00946097
2003-02-21,0.01480434
2003-02-24,-0.02635264
2003-02-25,0.00966630
2003-02-26,-0.01148857
2003-02-27,0.01452726
2003-02-28,0.00477355
2003-03-03,-0.01092656
2003-03-04,-0.01440919
2003-03-05,0.01413257
2003-03-06,-0.01393563
2003-03-07,0.00877226
2003-03-10,-0.03623196
2003-03-11,-0.01654128
2003-03-12,0.00152867
2003-03-13,0.04274854
2003-03-14,0.00439239
2003-03-17,0.03061203
2003-03-18,0.00565768
2003-03-19,0.01453366
2003-03-20,0.00138629
2003-03-21,0.02535576
2003-03-24,-0.03480996
2003-03-25,0.00749419
2003-03-26,-0.00464885
2003-03-27,-0.00607250
2003-03-28,-0.00093988
2003-03-31,-0.02351821
2003-04-01,0.02649369
2003-04-02,0.02627859
2003-04-03,-0.00457253
2003-04-04,0.01010579
2003-04-07,0.00363753
2003-04-08,0.00000000
2003-04-09,-0.01404564
2003-04-10,0.00827203
2003-04-11,-0.00045606
2003-04-14,0.02006443
2003-04-15,0.01698661
2003-04-16,-0.01362650
2003-04-17,0.01782523
2003-04-21,-0.00350226
2003-04-22,0.03075568
2003-04-23,0.00724619
2003-04-24,-0.02073645
2003-04-25,-0.01080345
2003-04-28,0.01747440
2003-04-29,0.00128801
2003-04-30,0.00214411
2003-05-01,-0.00042796
2003-05-02,0.01583954
2003-05-05,-0.00421422
2003-05-06,0.00761703
2003-05-07,-0.00629957
2003-05-08,-0.01141173
2003-05-09,0.00641317
2003-05-12,0.01146942
2003-05-13,-0.00293943
2003-05-14,-0.00042120
2003-05-15,0.01011318
2003-05-16,0.00250369
2003-05-19,-0.02704956
2003-05-20,0.00085537
2003-05-21,0.00213639
2003-05-22,0.00298503
2003-05-23,0.00382652
2003-05-27,0.01821302
2003-05-28,0.01206294
2003-05-29,-0.01068566
2003-05-30,0.02035691
2003-06-02,0.00895760
2003-06-03,0.00564946
2003-06-04,0.01444646
2003-06-05,0.00632889
2003-06-06,-0.00078628
2003-06-09,-0.02084935
2003-06-10,0.00843737
2003-06-11,0.01513951
2003-06-12,-0.00196314
2003-06-13,-0.00353859
2003-06-16,0.02446693
2003-06-17,-0.00038466
2003-06-18,-0.00963428
2003-06-19,-0.02373514
2003-06-20,0.00304279
2003-06-23,-0.01556887
2003-06-24,0.00567758
2003-06-25,-0.00645206
2003-06-26,0.00852291
2003-06-27,-0.00845089
2003-06-30,-0.00365224
2003-07-01,0.01181190
2003-07-02,0.01248033
2003-07-03,-0.00477111
2003-07-07,0.01717921
2003-07-08,0.00667688
2003-07-09,-0.00156050
2003-07-10,-0.01445852
2003-07-11,0.01387743
2003-07-14,0.01877227
2003-07-15,-0.00537437
2003-07-16,-0.00501754
2003-07-17,-0.01667961
2003-07-18,0.01222889
2003-07-21,-0.01169135
2003-07-22,0.00985814
2003-07-23,-0.00312378
2003-07-24,-0.00430839
2003-07-25,0.02360302
2003-07-28,-0.00384294
2003-07-29,-0.01080230
2003-07-30,0.00038967
2003-07-31,-0.00116959
2003-08-01,-0.01951584
2003-08-04,0.00119418
2003-08-05,-0.01630201
2003-08-06,0.01374284
2003-08-07,0.00478460
2003-08-08,0.00476191
2003-08-11,-0.00197481
2003-08-12,0.01187170
2003-08-13,-0.00743032
2003-08-14,0.00945609
2003-08-15,-0.00078029
2003-08-18,0.00117144
2003-08-19,-0.00117007
2003-08-20,-0.00234410
2003-08-21,0.00000000
2003-08-22,-0.01918551
2003-08-25,0.00359291
2003-08-26,0.00198815
2003-08-27,-0.00396886
2003-08-28,0.00438386
2003-08-29,0.00476191
2003-09-02,0.01777278
2003-09-03,0.00194015
2003-09-04,-0.00426044
2003-09-05,-0.00466745
2003-09-08,0.00976944
2003-09-09,-0.00503096
2003-09-10,-0.01633606
2003-09-11,0.00434946
2003-09-12,0.00157489
2003-09-15,0.00000000
2003-09-16,0.01179254
2003-09-17,0.00155374
2003-09-18,0.02405001
2003-09-19,-0.00156086
2003-09-22,-0.01449297
2003-09-23,0.00696572
2003-09-24,-0.01729439
2003-09-25,-0.00469302
2003-09-26,-0.00550089
2003-09-29,0.01066778
2003-09-30,-0.00664582
2003-10-01,0.02518666
2003-10-02,0.00191954
2003-10-03,0.00766276
2003-10-06,0.00456302
2003-10-07,0.00605599
2003-10-08,-0.00150501
2003-10-09,0.00263732
2003-10-10,0.00000000
2003-10-13,0.01578388
2003-10-14,0.00591941
2003-10-15,-0.00257460
2003-10-16,0.00110604
2003-10-17,-0.00883991
2003-10-20,0.00037180
2003-10-21,-0.00037167
2003-10-22,-0.01412053
2003-10-23,0.00678472
2003-10-24,-0.00112360
2003-10-27,0.00000000
2003-10-28,0.01274347
2003-10-29,0.00148075
2003-10-30,0.00147790
2003-10-31,0.00258307
2003-11-03,0.01067365
2003-11-04,-0.00509849
2003-11-05,-0.00219588
2003-11-06,0.00476886
2003-11-07,-0.01058808
2003-11-10,0.00110759
2003-11-11,-0.00331795
2003-11-12,0.00776623
2003-11-13,-0.00330261
2003-11-14,-0.01288672
2003-11-17,-0.00261117
2003-11-18,-0.01159263
2003-11-19,0.00756692
2003-11-20,-0.00863673
2003-11-21,0.00568168
2003-11-24,0.00941644
2003-11-25,0.00559713
2003-11-26,0.00593656
2003-11-28,-0.00147542
2003-12-01,0.01145196
2003-12-02,-0.00292183
2003-12-03,-0.00183181
2003-12-04,0.00256885
2003-12-05,-0.00805270
2003-12-08,0.00922492
2003-12-09,-0.00877494
2003-12-10,-0.00553263
2003-12-11,0.01149827
2003-12-12,0.00293329
2003-12-15,-0.00255937
2003-12-16,0.00879787
2003-12-17,-0.00363377
2003-12-18,0.00875303
2003-12-19,0.00305464
2003-12-22,0.00543909
2003-12-23,0.00144234
2003-12-24,0.00000000
2003-12-26,-0.00036007
2003-12-29,0.01368874
2003-12-30,0.00213254
2003-12-31,-0.00248266
2004-01-02,-0.00142176
2004-01-05,0.00818790
2004-01-06,-0.00035315
2004-01-07,0.00070640
2004-01-08,0.00353012
2004-01-09,-0.00351770
2004-01-12,0.00423578
2004-01-13,-0.00492084
2004-01-14,0.00777107
2004-01-15,0.00841225
2004-01-16,0.00312842
2004-01-20,-0.00138610
2004-01-21,0.01492024
2004-01-22,0.00000000
2004-01-23,-0.00478640
2004-01-26,0.01374128
2004-01-27,-0.00677769
2004-01-28,-0.01774137
2004-01-29,0.00833621
2004-01-30,0.00068880
2004-02-02,0.00585257
2004-02-03,0.00102637
2004-02-04,-0.00820533
2004-02-05,-0.00034437
2004-02-06,0.01689640
2004-02-09,-0.00406909
2004-02-10,0.00306414
2004-02-11,0.01527493
2004-02-12,-0.00167167
2004-02-13,-0.00200941
2004-02-17,0.00738282
2004-02-18,-0.00533001
2004-02-19,-0.00033457
2004-02-20,-0.00268011
2004-02-23,0.00000000
2004-02-24,-0.00403104
2004-02-25,0.00438497
2004-02-26,0.00100677
2004-02-27,0.00234873
2004-03-01,0.00702752
2004-03-02,-0.00498465
2004-03-03,0.00601190
2004-03-04,0.00265601
2004-03-05,0.00860882
2004-03-08,-0.00525237
2004-03-09,-0.00660069
2004-03-10,-0.01594688
2004-03-11,-0.01620515
2004-03-12,0.01475624
2004-03-15,-0.01454166
2004-03-16,0.00926557
2004-03-17,0.01156057
2004-03-18,0.00033625
2004-03-19,-0.01100420
2004-03-22,-0.01296916
2004-03-23,-0.00034572
2004-03-24,-0.00761021
2004-03-25,0.01045693
2004-03-26,-0.00068961
2004-03-29,0.01277161
2004-03-30,0.00681662
2004-03-31,-0.00473941
2004-04-01,0.01054424
2004-04-02,-0.00370235
2004-04-05,0.00270256
2004-04-06,-0.00067402
2004-04-07,-0.00269702
2004-04-08,-0.00169023
2004-04-12,0.00609538
2004-04-13,-0.02120512
2004-04-14,-0.01203591
2004-04-15,-0.00591704
2004-04-16,0.01085452
2004-04-19,-0.00173203
2004-04-20,-0.01838973
2004-04-21,-0.00035404
2004-04-22,0.01732704
2004-04-23,-0.00521362
2004-04-26,-0.00209665
2004-04-27,0.00245106
2004-04-28,-0.01432093
2004-04-29,-0.00318909
2004-04-30,-0.00035558
2004-05-03,0.00675697
2004-05-04,0.00317919
2004-05-05,-0.00105629
2004-05-06,-0.01092714
2004-05-07,-0.02138286
2004-05-10,-0.00837536
2004-05-11,0.00514065
2004-05-12,0.01132662
2004-05-13,0.00180641
2004-05-14,0.00072094
2004-05-17,-0.01297282
2004-05-18,0.00803214
2004-05-19,0.00072448
2004-05-20,0.00361929
2004-05-21,0.00613065
2004-05-24,0.00143389
2004-05-25,0.01431628
2004-05-26,0.00599869
2004-05-27,0.00245504
2004-05-28,0.00069950
2004-06-01,-0.00384597
2004-06-02,0.00491400
2004-06-03,-0.00803347
2004-06-04,0.00845065
2004-06-07,0.01431539
2004-06-08,-0.00137675
2004-06-09,-0.01034128
2004-06-10,0.00487627
2004-06-14,-0.01386471
2004-06-15,0.00386640
2004-06-16,0.00175052
2004-06-17,0.00069931
2004-06-18,0.00126371
2004-06-21,-0.00315567
2004-06-22,0.00492463
2004-06-23,0.00245006
2004-06-24,0.00209492
2004-06-25,-0.00348431
2004-06-28,-0.00069959
2004-06-29,-0.00419840
2004-06-30,0.00421610
2004-07-01,-0.00699764
2004-07-02,0.00281897
2004-07-06,-0.00702738
2004-07-07,-0.00212309
2004-07-08,-0.00744700
2004-07-09,0.00000000
2004-07-12,0.00464447
2004-07-13,0.00106659
2004-07-14,-0.00461815
2004-07-15,-0.00927893
2004-07-16,0.00036054
2004-07-19,0.00144037
2004-07-20,0.00503434
2004-07-21,-0.01001762
2004-07-22,0.00108354
2004-07-23,-0.00505402
2004-07-26,0.00036268
2004-07-27,0.00834218
2004-07-28,0.00323780
2004-07-29,0.00430235
2004-07-30,-0.00142779
2004-08-02,0.00607802
2004-08-03,-0.00604130
2004-08-04,0.00250262
2004-08-05,-0.01640518
2004-08-06,-0.00870221
2004-08-09,-0.00109751
2004-08-10,0.01391500
2004-08-11,0.00288913
2004-08-12,-0.01044312
2004-08-13,0.00109175
2004-08-16,0.01526686
2004-08-17,0.00572924
2004-08-18,0.01210355
2004-08-19,-0.00422078
2004-08-20,0.01024377
2004-08-23,-0.00349641
2004-08-24,0.00175457
2004-08-25,0.00875634
2004-08-26,0.00243064
2004-08-27,0.00103873
2004-08-30,-0.00588197
2004-08-31,0.00522050
2004-09-01,-0.00380854
2004-09-02,0.01112279
2004-09-03,-0.00034383
2004-09-07,0.01203567
2004-09-08,-0.00747532
2004-09-09,-0.00102709
2004-09-10,0.00479783
2004-09-13,-0.00272829
2004-09-14,0.00136773
2004-09-15,-0.00375636
2004-09-16,0.00514183
2004-09-17,0.00233198
2004-09-20,-0.01026358
2004-09-21,0.00829604
2004-09-22,-0.01816942
2004-09-23,-0.01012592
2004-09-24,0.00388006
2004-09-27,-0.00491898
2004-09-28,0.00388440
2004-09-29,0.00351708
2004-09-30,-0.00245365
2004-10-01,0.01686548
2004-10-04,0.00138267
2004-10-05,-0.00552133
2004-10-06,0.00728665
2004-10-07,-0.00275587
2004-10-08,-0.00345391
2004-10-11,0.00277291
2004-10-12,-0.00069135
2004-10-13,-0.00657221
2004-10-14,-0.02437317
2004-10-15,0.00142768
2004-10-18,0.00427671
2004-10-19,-0.01667895
2004-10-20,-0.00505236
2004-10-21,-0.00072529
2004-10-22,-0.00544469
2004-10-25,-0.00036506
2004-10-26,0.02227117
2004-10-27,0.01499985
2004-10-28,0.00527840
2004-10-29,0.00139966
2004-11-01,0.00314595
2004-11-02,0.00418088
2004-11-03,0.00589882
2004-11-04,0.01690225
2004-11-05,-0.00203498
2004-11-08,-0.00135967
2004-11-09,-0.00102121
2004-11-10,0.00272582
2004-11-11,0.00951415
2004-11-12,0.00403934
2004-11-15,0.00301648
2004-11-16,-0.00835527
2004-11-17,0.00235915
2004-11-18,-0.00235360
2004-11-19,-0.01280750
2004-11-22,0.00580372
2004-11-23,0.00237634
2004-11-24,0.00406344
2004-11-26,0.00067478
2004-11-29,-0.00471860
2004-11-30,-0.00101595
2004-12-01,0.01966115
2004-12-02,-0.00166229
2004-12-03,-0.00033330
2004-12-06,-0.00066654
2004-12-07,-0.00833263
2004-12-08,0.00268925
2004-12-09,0.00536334
2004-12-10,0.00166707
2004-12-13,0.00665796
2004-12-14,0.00330686
2004-12-15,0.00527354
2004-12-16,-0.00688543
2004-12-17,-0.00308917
2004-12-20,-0.00166592
2004-12-21,0.01301718
2004-12-22,0.00560136
2004-12-23,0.00196593
2004-12-27,-0.00523253
2004-12-28,0.00460228
2004-12-29,-0.00229056
2004-12-30,0.00131238
2004-12-31,0.00000000
2005-01-03,-0.00360354
2005-01-04,-0.00953262
2005-01-05,-0.00165972
2005-01-06,0.00498665
2005-01-07,-0.00529275
2005-01-10,0.00099804
2005-01-11,-0.00431929
2005-01-12,-0.00133479
2005-01-13,-0.00968897
2005-01-14,0.00337380
2005-01-18,0.01580363
2005-01-19,-0.00993073
2005-01-20,-0.00735547
2005-01-21,-0.00505200
2005-01-24,0.00033835
2005-01-25,0.00067685
2005-01-26,0.00473486
2005-01-27,-0.00504904
2005-01-28,-0.00135331
2005-01-31,0.01185651
2005-02-01,0.01071329
2005-02-02,0.00000000
2005-02-03,-0.00463748
2005-02-04,0.01197971
2005-02-07,0.00098709
2005-02-08,-0.00394234
2005-02-09,-0.00263855
2005-02-10,0.00297620
2005-02-11,0.00791277
2005-02-14,-0.00163548
2005-02-15,0.00229356
2005-02-16,-0.00686501
2005-02-17,-0.00888731
2005-02-18,-0.01062790
2005-02-22,-0.01477013
2005-02-23,0.00919972
2005-02-24,0.00135013
2005-02-25,0.01011488
2005-02-28,-0.00967984
2005-03-01,0.00977446
2005-03-02,-0.00300416
2005-03-03,-0.00167388
2005-03-04,0.01274290
2005-03-07,0.00000000
2005-03-08,-0.00165552
2005-03-09,-0.01227220
2005-03-10,0.00570850
2005-03-11,-0.00868097
2005-03-14,0.00538909
2005-03-15,-0.00670007
2005-03-16,-0.01011822
2005-03-17,-0.00272539
2005-03-18,-0.00498063
2005-03-21,-0.00897488
2005-03-22,-0.01846041
2005-03-23,0.00212953
2005-03-24,-0.00495809
2005-03-28,0.00711747
2005-03-29,-0.00353320
2005-03-30,0.01241105
2005-03-31,-0.00560389
2005-04-01,-0.01373742
2005-04-04,0.00714304
2005-04-05,0.00283664
2005-04-06,0.00671870
2005-04-07,0.00386389
2005-04-08,-0.00909727
2005-04-11,0.00211832
2005-04-12,0.01374212
2005-04-13,-0.01459868
2005-04-14,-0.01128731
2005-04-15,-0.01070255
2005-04-18,0.00829408
2005-04-19,0.00143050
2005-04-20,-0.01249993
2005-04-21,0.00578645
2005-04-22,-0.00251683
2005-04-25,0.01261701
2005-04-26,-0.00569597
2005-04-27,0.01396376
2005-04-28,-0.01094660
2005-04-29,0.01535159
2005-05-02,0.00246116
2005-05-03,0.00105221
2005-05-04,0.01927139
2005-05-05,-0.00446885
2005-05-06,-0.00725142
2005-05-09,0.00869565
2005-05-10,-0.01310311
2005-05-11,0.00454194
2005-05-12,-0.00939117
2005-05-13,-0.00877771
2005-05-16,0.01771133
2005-05-17,0.00626501
2005-05-18,0.01176101
2005-05-19,0.00102522
2005-05-20,-0.00102417
2005-05-23,0.00136726
2005-05-24,-0.00341437
2005-05-25,-0.00342570
2005-05-26,0.00653140
2005-05-27,0.00170777
2005-05-31,-0.00170486
2005-06-01,0.00785524
2005-06-02,-0.00271094
2005-06-03,-0.00509690
2005-06-06,0.00239077
2005-06-07,-0.00068137
2005-06-08,0.00068184
2005-06-09,0.00306681
2005-06-10,-0.00305743
2005-06-13,0.00000000
2005-06-14,0.00272572
2005-06-15,0.00237866
2005-06-16,0.00508487
2005-06-17,0.00525843
2005-06-20,-0.00236226
2005-06-21,0.00372134
2005-06-22,-0.00134847
2005-06-23,-0.00911206
2005-06-24,-0.00170343
2005-06-27,-0.00034100
2005-06-28,0.00750843
2005-06-29,0.00474241
2005-06-30,-0.00640579
2005-07-01,0.00101826
2005-07-05,0.00813565
2005-07-06,-0.00739778
2005-07-07,0.00203248
2005-07-08,0.01014194
2005-07-11,0.00435099
2005-07-12,0.00000000
2005-07-13,0.00433199
2005-07-14,0.00497653
2005-07-15,0.00264125
2005-07-18,-0.01053660
2005-07-19,-0.00033296
2005-07-20,0.00366181
2005-07-21,-0.00530667
2005-07-22,0.00533498
2005-07-25,-0.00398023
2005-07-26,0.00133231
2005-07-27,0.00132982
2005-07-28,0.00298955
2005-07-29,-0.00894086
2005-08-01,0.00000000
2005-08-02,0.00735068
2005-08-03,0.00132651
2005-08-04,-0.00695588
2005-08-05,-0.01134036
2005-08-08,-0.00404908
2005-08-09,0.00643675
2005-08-10,-0.00101032
2005-08-11,0.00370651
2005-08-12,-0.00268522
2005-08-15,0.00471200
2005-08-16,-0.00670013
2005-08-17,0.00236066
2005-08-18,-0.00067289
2005-08-19,0.00168349
2005-08-22,0.00268890
2005-08-23,-0.00636885
2005-08-24,-0.01147138
2005-08-25,0.00511935
2005-08-26,-0.01052616
2005-08-29,0.00789302
2005-08-30,-0.00885286
2005-08-31,0.01133646
2005-09-01,0.00237786
2005-09-02,-0.00067797
2005-09-06,0.01220773
2005-09-07,-0.00234563
2005-09-08,-0.00570816
2005-09-09,0.00878089
2005-09-12,0.00301300
2005-09-13,-0.00834406
2005-09-14,-0.00101032
2005-09-15,0.00067408
2005-09-16,0.01429143
2005-09-19,-0.00901535
2005-09-20,-0.00539043
2005-09-21,-0.01659886
2005-09-22,0.00757819
2005-09-23,0.00341873
2005-09-26,-0.00545147
2005-09-27,0.00342553
2005-09-28,-0.00819352
2005-09-29,0.01858873
2005-09-30,-0.00236565
2005-10-03,-0.00237104
2005-10-04,-0.01256399
2005-10-05,-0.00412638
2005-10-06,0.00276215
2005-10-07,0.00344389
2005-10-10,-0.01063890
2005-10-11,-0.00312135
2005-10-12,-0.00452325
2005-10-13,0.00489328
2005-10-14,0.01113055
2005-10-17,0.00103193
2005-10-18,-0.00790378
2005-10-19,0.02009034
2005-10-20,-0.00882897
2005-10-21,0.00582396
2005-10-24,0.01975469
2005-10-25,-0.00567814
2005-10-26,0.00671838
2005-10-27,-0.00567246
2005-10-28,0.01711417
2005-10-31,0.00362905
2005-11-01,-0.00361593
2005-11-02,0.00824809
2005-11-03,0.00065457
2005-11-04,0.00163484
2005-11-07,0.00848864
2005-11-08,-0.00291339
2005-11-09,0.00259714
2005-11-10,0.02007789
2005-11-11,0.00349195
2005-11-14,0.00063290
2005-11-15,-0.00916881
2005-11-16,-0.00542415
2005-11-17,0.01187036
2005-11-18,0.00507274
2005-11-21,0.00473192
2005-11-22,0.00879141
2005-11-23,0.00778075
2005-11-25,0.00216194
2005-11-28,-0.00462269
2005-11-29,-0.00061912
2005-11-30,-0.01270144
2005-12-01,0.00533422
2005-12-02,0.00218482
2005-12-05,-0.00186860
2005-12-06,-0.00312045
2005-12-07,-0.00813760
2005-12-08,-0.00063117
2005-12-09,0.00726287
2005-12-12,-0.00438902
2005-12-13,0.01290913
2005-12-14,0.00373030
2005-12-15,-0.00557429
2005-12-16,0.00244507
2005-12-19,-0.00875581
2005-12-20,0.00441688
2005-12-21,0.00282624
2005-12-22,0.00689037
2005-12-23,0.00124424
2005-12-27,-0.00776690
2005-12-28,-0.00219105
2005-12-29,-0.00094135
2005-12-30,-0.00533949
2006-01-03,0.01673488
2006-01-04,-0.00093137
2006-01-05,0.00341925
2006-01-06,0.00588633
2006-01-09,0.00277160
2006-01-10,0.00092114
2006-01-11,0.00552331
2006-01-12,-0.00701869
2006-01-13,-0.00061480
2006-01-17,-0.01045491
2006-01-18,-0.00279658
2006-01-19,-0.00311643
2006-01-20,-0.02094378
2006-01-23,0.00255396
2006-01-24,0.00445914
2006-01-25,0.00190166
2006-01-26,0.01708920
2006-01-27,0.00093311
2006-01-30,-0.00310835
2006-01-31,-0.00374218
2006-02-01,-0.00062595
2006-02-02,-0.00688984
2006-02-03,-0.00409954
2006-02-06,0.00284964
2006-02-07,-0.00663092
2006-02-08,0.00635760
2006-02-09,0.00252660
2006-02-10,0.00567096
2006-02-13,-0.00375910
2006-02-14,0.01194949
2006-02-15,0.00590416
2006-02-16,0.00586990
2006-02-17,-0.00399232
2006-02-21,-0.00308401
2006-02-22,0.01886794
2006-02-23,-0.00364334
2006-02-24,0.00213320
2006-02-27,0.00182412
2006-02-28,-0.00971145
2006-03-01,0.00520970
2006-03-02,-0.00609749
2006-03-03,-0.00245414
2006-03-06,-0.00307522
2006-03-07,0.00339334
2006-03-08,0.00061486
2006-03-09,-0.00614432
2006-03-10,0.00896392
2006-03-13,0.00030720
2006-03-14,0.01163807
2006-03-15,0.00121142
2006-03-16,0.00332607
2006-03-17,0.00293934
2006-03-20,0.00060403
2006-03-21,-0.00996339
2006-03-22,0.00792898
2006-03-23,-0.00484117
2006-03-24,-0.00030394
2006-03-27,-0.00060846
2006-03-28,-0.00821689
2006-03-29,0.00460315
2006-03-30,-0.00610893
2006-03-31,0.00030747
2006-04-03,0.00153592
2006-04-04,0.01073593
2006-04-05,0.00182092
2006-04-06,-0.00363497
2006-04-07,-0.00942517
2006-04-10,0.00184109
2006-04-11,-0.00857809
2006-04-12,0.00216331
2006-04-13,0.00154173
2006-04-17,-0.00092393
2006-04-18,0.01849020
2006-04-19,0.00121047
2006-04-20,0.00211526
2006-04-21,-0.00120639
2006-04-24,0.00030215
2006-04-25,-0.00603708
2006-04-26,0.00576986
2006-04-27,0.01570065
2006-04-28,0.00951264
2006-05-01,-0.01560660
2006-05-02,0.00628163
2006-05-03,-0.00089157
2006-05-04,0.00208247
2006-05-05,0.01425202
2006-05-08,-0.00409850
2006-05-09,0.00176359
2006-05-10,0.00058691
2006-05-11,-0.01642262
2006-05-12,-0.01013687
2006-05-15,0.00692787
2006-05-16,-0.00119702
2006-05-17,-0.02006561
2006-05-18,-0.00886296
2006-05-19,0.00524191
2006-05-22,-0.00245416
2006-05-23,-0.00491987
2006-05-24,0.00061804
2006-05-25,0.00895616
2006-05-26,0.00826429
2006-05-30,-0.01487555
2006-05-31,0.00708799
2006-06-01,0.01162780
2006-06-02,0.00574723
2006-06-05,-0.01624064
2006-06-06,-0.00244558
2006-06-07,0.00337126
2006-06-08,0.00183228
2006-06-09,-0.00335334
2006-06-12,-0.01101282
2006-06-13,-0.01948665
2006-06-14,-0.00599380
2006-06-15,0.02221536
2006-06-16,-0.00633921
2006-06-19,-0.00691395
2006-06-20,0.00284833
2006-06-21,0.00820420
2006-06-22,-0.00375552
2006-06-23,-0.00659775
2006-06-26,0.00885503
2006-06-27,-0.00971756
2006-06-28,0.00538153
2006-06-29,0.02109573
2006-06-30,-0.00277537
2006-07-03,0.01175018
2006-07-05,-0.00947415
2006-07-06,0.00308561
2006-07-07,-0.00492185
2006-07-10,0.00680061
2006-07-11,0.00030721
2006-07-12,-0.00982236
2006-07-13,-0.01580903
2006-07-14,-0.00409445
2006-07-17,0.00189722
2006-07-18,0.00220986
2006-07-19,0.02645679
2006-07-20,-0.00398910
2006-07-21,-0.00554509
2006-07-24,0.01301084
2006-07-25,0.00244685
2006-07-26,-0.00122025
2006-07-27,-0.00580328
2006-07-28,0.01781859
2006-07-31,-0.00150950
2006-08-01,-0.00302235
2006-08-02,0.00181918
2006-08-03,0.00423666
2006-08-04,0.00211021
2006-08-07,-0.00210577
2006-08-08,-0.00723298
2006-08-09,-0.01183946
2006-08-10,0.00491548
2006-08-11,-0.00305712
2006-08-14,0.00122687
2006-08-15,0.01684510
2006-08-16,0.00542130
2006-08-17,0.00329570
2006-08-18,0.00149271
2006-08-21,-0.00387574
2006-08-22,-0.00029904
2006-08-23,-0.00299427
2006-08-24,0.00330330
2006-08-25,-0.00538773
2006-08-28,0.00722222
2006-08-29,-0.00418242
2006-08-30,0.00300019
2006-08-31,0.00119621
2006-09-01,0.00149398
2006-09-05,0.00358018
2006-09-06,-0.00326997
2006-09-07,-0.00775454
2006-09-08,0.00571121
2006-09-11,0.00059757
2006-09-12,0.01284361
2006-09-13,0.00737252
2006-09-14,0.00234221
2006-09-15,0.00305458
2006-09-18,-0.00117142
2006-09-19,0.00175926
2006-09-20,0.00673053
2006-09-21,-0.00697632
2006-09-22,0.00175632
2006-09-25,0.01022820
2006-09-26,0.00549564
2006-09-27,-0.00460335
2006-09-28,0.00346863
2006-09-29,-0.00287976
2006-10-02,-0.00231122
2006-10-03,0.00984353
2006-10-04,0.01204170
2006-10-05,-0.00056669
2006-10-06,-0.00340148
2006-10-09,0.00284402
2006-10-10,0.00000000
2006-10-11,-0.00255244
2006-10-12,0.00540259
2006-10-13,0.00367656
2006-10-16,-0.00535365
2006-10-17,0.00000000
2006-10-18,0.00283256
2006-10-19,-0.00649720
2006-10-20,-0.00113721
2006-10-23,0.00654725
2006-10-24,-0.00028295
2006-10-25,0.00424360
2006-10-26,0.00704210
2006-10-27,-0.00755264
2006-10-30,0.00028211
2006-10-31,-0.00169021
2006-11-01,-0.00621012
2006-11-02,-0.00284010
2006-11-03,0.00000000
2006-11-06,0.01167743
2006-11-07,0.00225231
2006-11-08,0.00421380
2006-11-09,-0.00671311
2006-11-10,0.00816609
2006-11-13,-0.00111668
2006-11-14,0.00587187
2006-11-15,-0.00138979
2006-11-16,0.00974401
2006-11-17,-0.00744425
2006-11-20,0.00638868
2006-11-21,-0.00165568
2006-11-22,0.00110560
2006-11-24,-0.00497077
2006-11-27,-0.01554265
2006-11-28,0.00169139
2006-11-29,0.00619212
2006-11-30,-0.00195801
2006-12-01,-0.00588567
2006-12-04,0.01409600
2006-12-05,0.00472636
2006-12-06,0.00138377
2006-12-07,-0.00248684
2006-12-08,0.00304683
2006-12-11,0.00552356
2006-12-12,0.00082409
2006-12-13,0.00109752
2006-12-14,0.00849800
2006-12-15,0.00249234
2006-12-18,0.00491811
2006-12-19,-0.00081608
2006-12-20,0.00326554
2006-12-21,-0.00433942
2006-12-22,-0.00490320
2006-12-26,0.00903356
2006-12-27,0.00705374
2006-12-28,-0.00457990
2006-12-29,-0.00568346
2007-01-03,0.00489954
2007-01-04,-0.00324995
2007-01-05,-0.00788082
2007-01-08,0.00438255
2007-01-09,-0.00163639
2007-01-10,0.00327775
2007-01-11,0.00626157
2007-01-12,0.00108259
2007-01-16,0.00270271
2007-01-17,-0.00269543
2007-01-18,-0.00405404
2007-01-19,0.00298472
2007-01-22,-0.00081138
2007-01-23,-0.00054118
2007-01-24,0.01029490
2007-01-25,-0.01448131
2007-01-26,0.00190485
2007-01-29,-0.00488844
2007-01-30,0.00382109
2007-01-31,0.00815652
2007-02-01,0.00647240
2007-02-02,0.00187565
2007-02-05,-0.00026765
2007-02-06,0.00454815
2007-02-07,0.00372860
2007-02-08,-0.00318399
2007-02-09,-0.01064716
2007-02-12,-0.00242101
2007-02-13,0.00728155
2007-02-14,0.00963837
2007-02-15,0.00159088
2007-02-16,-0.00026408
2007-02-20,0.00529608
2007-02-21,-0.00421482
2007-02-22,-0.00396824
2007-02-23,-0.00929599
2007-02-26,-0.00723871
2007-02-27,-0.04671885
2007-02-28,0.01841375
2007-03-01,-0.00111272
2007-03-02,-0.01141767
2007-03-05,-0.01577418
2007-03-06,0.02089258
2007-03-07,-0.00588741
2007-03-08,0.00902440
2007-03-09,0.00251529
2007-03-12,0.00000000
2007-03-13,-0.02983002
2007-03-14,0.00229904
2007-03-15,0.01204127
2007-03-16,-0.00375543
2007-03-19,0.00656797
2007-03-20,0.00907803
2007-03-21,0.02277193
2007-03-22,-0.00604677
2007-03-23,0.00110605
