Date,XLU
1999-09-29,0.01300801730
1999-09-30,0.01979582830
1999-10-01,-0.00681950660
1999-10-04,0.01637651960
1999-10-05,-0.02650776500
1999-10-06,0.01494955950
1999-10-07,-0.01420447260
1999-10-08,0.00747216590
1999-10-11,-0.00635573930
1999-10-12,-0.01972570340
1999-10-13,0.00924708960
1999-10-14,0.00646545790
1999-10-15,-0.02355425210
1999-10-18,0.00767340090
1999-10-19,-0.01196756250
1999-10-20,0.00164900630
1999-10-21,-0.01539311420
1999-10-22,0.01228549120
1999-10-25,-0.01103113670
1999-10-26,0.00613598770
1999-10-27,0.02604991430
1999-10-28,0.03728043730
1999-10-29,-0.00208358020
1999-11-01,0.00939288140
1999-11-02,-0.00930547610
1999-11-03,-0.01148368470
1999-11-04,-0.00527850550
1999-11-05,0.00849269490
1999-11-08,0.00631579810
1999-11-09,-0.01464448300
1999-11-10,0.00424617760
1999-11-11,-0.00317263940
1999-11-12,0.00318273710
1999-11-15,-0.00475966950
1999-11-16,-0.00212378060
1999-11-17,0.00745283330
1999-11-18,-0.00739769950
1999-11-19,0.00053471500
1999-11-22,-0.01117290100
1999-11-23,-0.01021779640
1999-11-24,-0.00543633200
1999-11-26,0.01147399170
1999-11-29,-0.01134383270
1999-11-30,0.01256939760
1999-12-01,0.00485570230
1999-12-02,-0.00590881900
1999-12-03,0.01944930690
1999-12-06,-0.00688844970
1999-12-07,0.00747216590
1999-12-08,-0.00794525040
1999-12-09,0.00106615620
1999-12-10,-0.00746518050
1999-12-13,-0.00053651550
1999-12-14,-0.00054045100
1999-12-15,0.00430349850
1999-12-16,-0.01017380680
1999-12-17,0.01291290990
1999-12-20,-0.02311918750
1999-12-21,0.01320862500
1999-12-22,-0.00271526110
1999-12-23,0.00490112330
1999-12-27,-0.02655752690
1999-12-28,0.00890830570
1999-12-29,-0.01490100140
1999-12-30,0.00000000000
1999-12-31,0.00896335180
2000-01-03,-0.02443107040
2000-01-04,-0.03016359770
2000-01-05,0.02523125320
2000-01-06,-0.00171376220
2000-01-07,0.00859752450
2000-01-10,0.00341339720
2000-01-11,-0.01076566700
2000-01-12,-0.01030789650
2000-01-13,-0.00925952640
2000-01-14,0.00817596940
2000-01-18,-0.00405663800
2000-01-19,0.00058411060
2000-01-20,0.00465166910
2000-01-21,0.03240760640
2000-01-24,-0.01345308650
2000-01-25,-0.02329828540
2000-01-26,-0.00465357220
2000-01-27,-0.00642656120
2000-01-28,-0.00529665610
2000-01-31,0.04612855270
2000-02-01,-0.00734809460
2000-02-02,-0.00512824900
2000-02-03,-0.00171376220
2000-02-04,-0.00516367840
2000-02-07,-0.00288130310
2000-02-08,0.00231254140
2000-02-09,0.00000000000
2000-02-10,-0.01441664400
2000-02-11,-0.01755563350
2000-02-14,0.00119256720
2000-02-15,-0.00237941800
2000-02-16,-0.00417478520
2000-02-17,-0.00598613080
2000-02-18,-0.03675028760
2000-02-22,-0.00375001910
2000-02-23,-0.02071447810
2000-02-24,-0.03333383340
2000-02-25,-0.00530485610
2000-02-28,0.02866347470
2000-02-29,0.00713015520
2000-03-01,0.04375795540
2000-03-02,0.02589599070
2000-03-03,0.00901194060
2000-03-06,-0.02799063190
2000-03-07,-0.01164254310
2000-03-08,0.00682047130
2000-03-09,0.00800346060
2000-03-10,0.00000000000
2000-03-13,0.00305355600
2000-03-14,-0.00670025410
2000-03-15,0.00552121680
2000-03-16,0.03902466000
2000-03-17,0.00804400850
2000-03-20,-0.00410650070
2000-03-21,-0.00647892710
2000-03-22,-0.02311543510
2000-03-23,0.01699028870
2000-03-24,-0.00954601060
2000-03-27,0.01385210370
2000-03-28,-0.00475312870
2000-03-29,0.01791199650
2000-03-30,-0.00234619100
2000-03-31,0.00587756420
2000-04-03,0.00642985200
2000-04-04,0.01393759490
2000-04-05,0.01317359570
2000-04-06,0.00621895470
2000-04-07,-0.00281122220
2000-04-10,-0.00225366780
2000-04-11,0.02597579160
2000-04-12,0.00880565760
2000-04-13,0.00108911050
2000-04-14,-0.03650922020
2000-04-17,-0.01527273200
2000-04-18,0.00287137040
2000-04-19,0.00916308980
2000-04-20,0.00340773530
2000-04-24,0.02714894480
2000-04-25,0.02973393440
2000-04-26,-0.00213883780
2000-04-27,-0.02250630530
2000-04-28,-0.00055153320
2000-05-01,0.00000000000
2000-05-02,-0.03620214730
2000-05-03,0.00341347690
2000-05-04,-0.00169924950
2000-05-05,0.00227294180
2000-05-08,0.00680271770
2000-05-09,-0.00338022500
2000-05-10,0.01921077750
2000-05-11,0.01496432080
2000-05-12,-0.01583771690
2000-05-15,0.01942334610
2000-05-16,-0.00435417450
2000-05-17,-0.01530939780
2000-05-18,0.00832972830
2000-05-19,-0.01872440710
2000-05-22,0.00673394690
2000-05-23,-0.01839351870
2000-05-24,0.01703399190
2000-05-25,-0.01674869480
2000-05-26,0.01987597790
2000-05-30,0.00723756670
2000-05-31,0.00552610350
2000-06-01,0.00714905540
2000-06-02,-0.00327662510
2000-06-05,-0.02299912350
2000-06-06,0.02354053520
2000-06-07,0.00383452400
2000-06-08,0.00600167930
2000-06-09,0.01247017880
2000-06-12,-0.00428448660
2000-06-13,0.02151726080
2000-06-14,-0.00421341580
2000-06-15,-0.00528621720
2000-06-16,-0.01117290420
2000-06-19,0.01625353520
2000-06-20,-0.01066123090
2000-06-21,0.00323106640
2000-06-22,-0.00644428150
2000-06-23,0.00324452990
2000-06-26,-0.00323403700
2000-06-27,-0.02702567050
2000-06-28,0.00833043220
2000-06-29,-0.01597677590
2000-06-30,-0.02351413760
2000-07-03,0.02981609670
2000-07-05,0.00890811410
2000-07-06,0.00110236860
2000-07-07,0.01047509640
2000-07-10,0.00000000000
2000-07-11,-0.00927321180
2000-07-12,0.00440486440
2000-07-13,0.00438575280
2000-07-14,-0.01364815330
2000-07-17,-0.00829866510
2000-07-18,-0.00390725740
2000-07-19,0.01008206130
2000-07-20,-0.01608331690
2000-07-21,0.01014854210
2000-07-24,-0.00335009660
2000-07-25,0.00839953500
2000-07-26,-0.00943804620
2000-07-27,-0.00392498880
2000-07-28,-0.00619101540
2000-07-31,0.00283015790
2000-08-01,0.02202237010
2000-08-02,0.01657639250
2000-08-03,0.00162781070
2000-08-04,-0.00542410710
2000-08-07,0.01964005980
2000-08-08,-0.02621643900
2000-08-09,-0.01593655480
2000-08-10,0.00000000000
2000-08-11,0.01116667730
2000-08-14,0.00607493410
2000-08-15,0.00658644640
2000-08-16,-0.01417495590
2000-08-17,-0.01327417560
2000-08-18,0.00560319350
2000-08-21,0.00668896550
2000-08-22,-0.01217947020
2000-08-23,0.00784569310
2000-08-24,-0.00222504260
2000-08-25,-0.00111280200
2000-08-28,0.01785683320
2000-08-29,-0.00877164300
2000-08-30,0.00995379510
2000-08-31,0.00766868080
2000-09-01,0.01195480290
2000-09-05,0.00376044290
2000-09-06,0.01230674130
2000-09-07,0.00000000000
2000-09-08,0.03171269440
2000-09-11,0.02305250350
2000-09-12,-0.00250296920
2000-09-13,-0.00702992520
2000-09-14,-0.01314281920
2000-09-15,0.00932939810
2000-09-18,-0.00614146120
2000-09-19,-0.01647817550
2000-09-20,-0.01779900490
2000-09-21,0.00746094590
2000-09-22,0.02539652520
2000-09-25,0.00722567050
2000-09-26,0.01434454980
2000-09-27,-0.00404060040
2000-09-28,0.03245468470
2000-09-29,0.01473300130
2000-10-02,0.00580816590
2000-10-03,-0.01251061310
2000-10-04,0.00000000000
2000-10-05,0.00877064850
2000-10-06,-0.00482934450
2000-10-09,0.00000000000
2000-10-10,-0.00194217380
2000-10-11,-0.01556357600
2000-10-12,-0.01383457020
2000-10-13,0.01502844670
2000-10-16,0.00592345420
2000-10-17,0.01324880250
2000-10-18,-0.00823134230
2000-10-19,-0.00488443000
2000-10-20,-0.00539855010
2000-10-23,0.02121468100
2000-10-24,-0.00434713650
2000-10-25,-0.00630662620
2000-10-26,-0.00341941660
2000-10-27,0.02302914730
2000-10-30,0.03879225150
2000-10-31,0.00783712100
2000-11-01,-0.00594645910
2000-11-02,0.00045952270
2000-11-03,-0.00459826150
2000-11-06,-0.00462203000
2000-11-07,0.00139245920
2000-11-08,0.00510134970
2000-11-09,0.00553397640
2000-11-10,0.00183560880
2000-11-13,0.00457702900
2000-11-14,-0.01731818980
2000-11-15,-0.00092876970
2000-11-16,0.01160486540
2000-11-17,-0.01514390470
2000-11-20,0.00978489030
2000-11-21,-0.00969007400
2000-11-22,0.00745622440
2000-11-24,-0.00185026020
2000-11-27,-0.00695175490
2000-11-28,0.01446639050
2000-11-29,0.00644128170
2000-11-30,-0.00137172890
2000-12-01,-0.01922353070
2000-12-04,0.01073381120
2000-12-05,0.00646392150
2000-12-06,0.00367036250
2000-12-07,-0.00045870080
2000-12-08,-0.02423387930
2000-12-11,0.00281323320
2000-12-12,0.00280185680
2000-12-13,0.02469652840
2000-12-14,-0.00591085830
2000-12-15,-0.00864461960
2000-12-18,-0.00175254470
2000-12-19,-0.03471070620
2000-12-20,-0.00923260000
2000-12-21,-0.00588594070
2000-12-22,0.01578692070
2000-12-26,0.02817053300
2000-12-27,0.00000000000
2000-12-28,-0.00802961220
2000-12-29,0.01142892840
2001-01-02,-0.01506614790
2001-01-03,-0.02103231030
2001-01-04,-0.01562506450
2001-01-05,-0.00992097270
2001-01-08,0.01502888950
2001-01-09,0.00444123890
2001-01-10,-0.00245638510
2001-01-11,-0.02315341750
2001-01-12,0.00756499070
2001-01-16,-0.01601562350
2001-01-17,0.00254309180
2001-01-18,0.01775748070
2001-01-19,-0.00298936920
2001-01-22,-0.00200033750
2001-01-23,-0.00100355410
2001-01-24,0.00150552270
2001-01-25,0.00700897600
2001-01-26,-0.00944607510
2001-01-29,0.01558285090
2001-01-30,0.00000000000
2001-01-31,-0.00917479400
2001-02-01,0.01213309090
2001-02-02,-0.01104106340
2001-02-05,0.00733671280
2001-02-06,0.00601659680
2001-02-07,0.00031479130
2001-02-08,0.00881072150
2001-02-09,-0.00124783500
2001-02-12,0.00093700070
2001-02-13,0.00842397760
2001-02-14,-0.01670762850
2001-02-15,0.00157328080
2001-02-16,0.00565502220
2001-02-20,0.00468586950
2001-02-21,-0.01181570180
2001-02-22,0.01069833320
2001-02-23,-0.00560384690
2001-02-26,0.01127085390
2001-02-27,0.00123886000
2001-02-28,-0.01144140030
2001-03-01,-0.01094721900
2001-03-02,0.00252955050
2001-03-05,-0.00189310040
2001-03-06,-0.00126367440
2001-03-07,-0.00474703070
2001-03-08,0.01876051310
2001-03-09,-0.01747874150
2001-03-12,0.01143555160
2001-03-13,-0.02324095590
2001-03-14,-0.03440475560
2001-03-15,0.01764853880
2001-03-16,-0.00807380270
2001-03-19,0.01262486630
2001-03-20,-0.01443539330
2001-03-21,-0.02230382160
2001-03-22,-0.01259814340
2001-03-23,-0.00172396070
2001-03-26,0.03316048860
2001-03-27,0.03677728090
2001-03-28,-0.02128340670
2001-03-29,0.02339314160
2001-03-30,0.00740530280
2001-04-02,0.00319558050
2001-04-03,-0.00477834400
2001-04-04,0.00384156420
2001-04-05,-0.00669646510
2001-04-06,-0.01861979820
2001-04-09,0.02191683290
2001-04-10,0.02080646570
2001-04-11,-0.01348342060
2001-04-12,-0.00063572280
2001-04-16,0.01590336140
2001-04-17,0.02316795590
2001-04-18,-0.02080750060
2001-04-19,0.00187492570
2001-04-20,-0.01185297900
2001-04-23,0.00220996890
2001-04-24,0.00472440130
2001-04-25,0.01755477730
2001-04-26,0.00893373810
2001-04-27,0.00061103050
2001-04-30,0.00091555110
2001-05-01,0.00945123030
2001-05-02,-0.01268569060
2001-05-03,-0.01284752250
2001-05-04,0.01022622480
2001-05-07,0.00521488720
2001-05-08,-0.01434259090
2001-05-09,0.00154818150
2001-05-10,0.00061788070
2001-05-11,0.00061802750
2001-05-14,0.01327586320
2001-05-15,-0.00670335030
2001-05-16,0.02147245810
2001-05-17,-0.00600601580
2001-05-18,0.00604230600
2001-05-21,0.00360363230
2001-05-22,-0.00359069280
2001-05-23,-0.00030049770
2001-05-24,-0.00270329400
2001-05-25,-0.01566292750
2001-05-29,-0.00061199040
2001-05-30,-0.00428609100
2001-05-31,0.01568238340
2001-06-01,-0.00847736310
2001-06-04,0.00061103050
2001-06-05,-0.01464765860
2001-06-06,-0.00805172980
2001-06-07,-0.00842979550
2001-06-08,0.00377854680
2001-06-11,0.00941033090
2001-06-12,0.00870080800
2001-06-13,-0.02064094630
2001-06-14,-0.02956893580
2001-06-15,0.00616984070
2001-06-18,0.00129818550
2001-06-19,0.00388840660
2001-06-20,0.00258216940
2001-06-21,-0.02607835240
2001-06-22,0.01123912970
2001-06-25,-0.01176794220
2001-06-26,0.01488578120
2001-06-27,0.00228179110
2001-06-28,0.00227598280
2001-06-29,0.01070804060
2001-07-02,0.00288860860
2001-07-03,0.00256104160
2001-07-05,0.00830138530
2001-07-06,-0.00094993850
2001-07-09,0.00919170970
2001-07-10,0.00157030250
2001-07-11,0.00470387660
2001-07-12,-0.01029983100
2001-07-13,-0.00252296300
2001-07-16,0.00695580160
2001-07-17,0.00156974990
2001-07-18,-0.01034450210
2001-07-19,0.00633498660
2001-07-20,-0.02108959800
2001-07-23,-0.02733094580
2001-07-24,-0.02876042620
2001-07-25,0.04424788080
2001-07-26,0.00358528520
2001-07-27,-0.00064960250
2001-07-30,0.01137503510
2001-07-31,-0.00803340830
2001-08-01,0.01166168430
2001-08-02,-0.00160103480
2001-08-03,-0.00288643550
2001-08-06,-0.01929917420
2001-08-07,0.00787199320
2001-08-08,-0.01985072520
2001-08-09,0.00166060120
2001-08-10,0.01955560410
2001-08-13,-0.01105345820
2001-08-14,0.00000000000
