Date,XLI
1999-09-30,0.01882773795
1999-10-01,-0.01358870692
1999-10-04,0.01763024209
1999-10-05,-0.01028467120
1999-10-06,0.01422165066
1999-10-07,0.00108056912
1999-10-08,0.01346896256
1999-10-11,0.00159608730
1999-10-12,-0.02070168360
1999-10-13,-0.02818443882
1999-10-14,-0.01004090689
1999-10-15,-0.01408318052
1999-10-18,-0.01942699610
1999-10-19,0.00058177171
1999-10-20,0.00873718175
1999-10-21,-0.01097113765
1999-10-22,0.02685161793
1999-10-25,-0.00170255127
1999-10-26,-0.00626505792
1999-10-27,0.00343674029
1999-10-28,0.02284379635
1999-10-29,0.00502812498
1999-11-01,-0.02555764521
1999-11-02,0.01254468670
1999-11-03,-0.00675703255
1999-11-04,-0.00283713161
1999-11-05,0.00511928821
1999-11-08,0.00169423993
1999-11-09,0.00056776313
1999-11-10,-0.00395176049
1999-11-11,0.00396743885
1999-11-12,0.00677177011
1999-11-15,0.00560315389
1999-11-16,0.02341336582
1999-11-17,0.00653581949
1999-11-18,0.00324509038
1999-11-19,-0.01186428197
1999-11-22,-0.00436672572
1999-11-23,-0.00987044373
1999-11-24,0.00055262976
1999-11-26,-0.00497952805
1999-11-29,-0.01668351628
1999-11-30,-0.00452474674
1999-12-01,0.00795286389
1999-12-02,-0.00225505831
1999-12-03,0.01638325957
1999-12-06,-0.00277855442
1999-12-07,-0.01895002913
1999-12-08,0.01761092434
1999-12-09,-0.02680077099
1999-12-10,0.01835904802
1999-12-13,0.00563583432
1999-12-14,0.00000000000
1999-12-15,-0.00952310731
1999-12-16,0.00905005938
1999-12-17,0.02759561320
1999-12-20,-0.03012151188
1999-12-21,0.01411909024
1999-12-22,-0.00445433377
1999-12-23,0.01342284158
1999-12-27,0.00993220404
1999-12-28,0.01038364665
1999-12-29,0.00756958986
1999-12-30,0.00214712408
1999-12-31,0.01499747258
2000-01-03,-0.02585666419
2000-01-04,-0.02762855929
2000-01-05,-0.00445667580
2000-01-06,0.01343033629
2000-01-07,0.03810326552
2000-01-10,0.00000000000
2000-01-11,-0.01276612191
2000-01-12,-0.01185508360
2000-01-13,0.01908480169
2000-01-14,-0.00695475876
2000-01-18,-0.00107914600
2000-01-19,-0.00323448523
2000-01-20,-0.00649329575
2000-01-21,-0.01252863319
2000-01-24,-0.02868161293
2000-01-25,-0.00568038559
2000-01-26,0.00799719530
2000-01-27,0.00566366281
2000-01-28,-0.02647568204
2000-01-31,0.00694442806
2000-02-01,-0.00689653557
2000-02-02,0.00057781106
2000-02-03,-0.00057747739
2000-02-04,0.00404798039
2000-02-07,-0.01728930084
2000-02-08,0.00410641700
2000-02-09,-0.01051584913
2000-02-10,-0.01711785023
2000-02-11,-0.02102234701
2000-02-14,0.01595236090
2000-02-15,0.01751128169
2000-02-16,-0.00237313234
2000-02-17,0.00416493554
2000-02-18,-0.02192281326
2000-02-22,0.01635522365
2000-02-23,-0.00774612710
2000-02-24,-0.00901051784
2000-02-25,-0.01757454770
2000-02-28,0.00308294670
2000-02-29,0.01107250901
2000-03-01,-0.00547697571
2000-03-02,0.00367127769
2000-03-03,0.02742160919
2000-03-06,-0.00415291135
2000-03-07,-0.03990213886
2000-03-08,0.01054487216
2000-03-09,0.01043511620
2000-03-10,0.00242991269
2000-03-13,-0.01515025063
2000-03-14,-0.00553717154
2000-03-15,0.04022171099
2000-03-16,0.05413521565
2000-03-17,-0.00133214836
2000-03-20,0.00566426805
2000-03-21,0.02139506533
2000-03-22,-0.00441043083
2000-03-23,0.02325763709
2000-03-24,0.00594980027
2000-03-27,-0.01236978020
2000-03-28,-0.00272572575
2000-03-29,0.01256195233
2000-03-30,0.00647262447
2000-03-31,0.00160847652
2000-04-03,0.00428088305
2000-04-04,-0.01118774963
2000-04-05,-0.00377196344
2000-04-06,0.00865324750
2000-04-07,0.01501320899
2000-04-10,0.00158596310
2000-04-11,0.01212816218
2000-04-12,-0.01771599938
2000-04-13,0.00265185160
2000-04-14,-0.06560891329
2000-04-17,0.02434987138
2000-04-18,0.00387076570
2000-04-19,0.00385145958
2000-04-20,0.00822916425
2000-04-24,0.00109003063
2000-04-25,0.05217399251
2000-04-26,-0.01498227630
2000-04-27,0.00105059168
2000-04-28,-0.00680856050
2000-05-01,0.02320669804
2000-05-02,-0.01030937396
2000-05-03,-0.03333366452
2000-05-04,0.00161407145
2000-05-05,0.01775399298
2000-05-08,-0.00053108366
2000-05-09,-0.00792965775
2000-05-10,-0.01012932353
2000-05-11,0.02477016772
2000-05-12,0.01208685880
2000-05-15,0.01661465770
2000-05-16,0.00919485617
2000-05-17,-0.00658135636
2000-05-18,-0.00458394762
2000-05-19,-0.02763427460
2000-05-22,-0.01737093306
2000-05-23,-0.00428484609
2000-05-24,0.01452477842
2000-05-25,-0.01802592291
2000-05-26,-0.00540118153
2000-05-30,0.01791454196
2000-05-31,0.00693560004
2000-06-01,0.00794276509
2000-06-02,0.00735866846
2000-06-05,-0.00156629543
2000-06-06,-0.00731283092
2000-06-07,-0.00473935701
2000-06-08,-0.01586247100
2000-06-09,0.00376197567
2000-06-12,0.00106927993
2000-06-13,0.00427767599
2000-06-14,-0.00212982399
2000-06-15,0.00960661810
2000-06-16,-0.01753135169
2000-06-19,-0.01024005474
2000-06-20,-0.03104826545
2000-06-21,0.00393553293
2000-06-22,-0.02183710781
2000-06-23,0.01087676346
2000-06-26,0.02378413384
2000-06-27,0.00442501259
2000-06-28,0.01266229990
2000-06-29,-0.01740089257
2000-06-30,0.00166131369
2000-07-03,0.01326019187
2000-07-05,-0.00872403021
2000-07-06,-0.00275006352
2000-07-07,0.00496335694
2000-07-10,0.00109936402
2000-07-11,0.01918625898
2000-07-12,0.00376607326
2000-07-13,0.00803976079
2000-07-14,0.01010151301
2000-07-17,0.00578717982
2000-07-18,0.00261892426
2000-07-19,-0.00835093487
2000-07-20,0.01210273327
2000-07-21,-0.00155762692
2000-07-24,-0.00729325076
2000-07-25,0.00209908163
2000-07-26,-0.01256574645
2000-07-27,-0.00689196618
2000-07-28,-0.03363691685
2000-07-31,0.01546945953
2000-08-01,0.00761903574
2000-08-02,-0.00432002785
2000-08-03,0.00162420760
2000-08-04,0.01245396642
2000-08-07,0.02941274811
2000-08-08,0.00883026946
2000-08-09,0.00875283892
2000-08-10,-0.00255116269
2000-08-11,0.01126046591
2000-08-14,0.01012116847
2000-08-15,-0.01252696742
2000-08-16,-0.00456576253
2000-08-17,0.00509847391
2000-08-18,-0.00304433543
2000-08-21,0.01424225029
2000-08-22,-0.00200599146
2000-08-23,-0.00502338136
2000-08-24,0.01060501256
2000-08-25,0.00449689910
2000-08-28,0.01343411798
2000-08-29,-0.00638146573
2000-08-30,-0.00938803668
2000-08-31,0.00748224802
2000-09-01,0.00890941622
2000-09-05,0.00000000000
2000-09-06,0.00490803233
2000-09-07,-0.00585955182
2000-09-08,-0.01178764531
2000-09-11,-0.00497153967
2000-09-12,-0.00299583568
2000-09-13,0.00300483768
2000-09-14,-0.00099736506
2000-09-15,-0.02534932365
2000-09-18,-0.01131855401
2000-09-19,-0.01144466601
2000-09-20,0.00526178705
2000-09-21,0.00314280855
2000-09-22,-0.00730841377
2000-09-25,0.02944263519
2000-09-26,0.00102307006
2000-09-27,-0.00816343357
2000-09-28,0.01337290058
2000-09-29,-0.00710512495
2000-10-02,-0.01022454117
2000-10-03,0.01962618838
2000-10-04,0.00709373574
2000-10-05,0.00100441645
2000-10-06,-0.02713376592
2000-10-09,0.00619840415
2000-10-10,-0.01334908462
2000-10-11,-0.01768841978
2000-10-12,-0.02277578813
2000-10-13,0.03089345038
2000-10-16,0.01367105868
2000-10-17,-0.02697079615
2000-10-18,-0.01812532719
2000-10-19,0.01737271416
2000-10-20,0.00533782216
2000-10-23,0.01167524199
2000-10-24,0.01574193020
2000-10-25,-0.01859530539
2000-10-26,0.00526178705
2000-10-27,-0.00052276503
2000-10-30,0.01099950307
2000-10-31,0.03627122941
2000-11-01,0.00099847970
2000-11-02,-0.00199806858
2000-11-03,-0.00800818535
2000-11-06,0.00908351592
2000-11-07,0.00400017222
2000-11-08,-0.00647671691
2000-11-09,0.00651893822
2000-11-10,-0.02291018908
2000-11-13,-0.01834868823
2000-11-14,0.01973195738
2000-11-15,0.00203644947
2000-11-16,0.00507947391
2000-11-17,-0.00404439817
2000-11-20,-0.01421299033
2000-11-21,0.01235811098
2000-11-22,-0.01627688573
2000-11-24,0.01654620644
2000-11-27,0.00203465648
2000-11-28,-0.01268926298
2000-11-29,0.00822621076
2000-11-30,-0.01478751176
2000-12-01,0.00879818100
2000-12-04,0.02719269181
2000-12-05,0.03646249321
2000-12-06,-0.01975770899
2000-12-07,-0.00294842362
2000-12-08,0.01725561059
2000-12-11,0.01114972877
2000-12-12,-0.01486178649
2000-12-13,-0.01751792756
2000-12-14,-0.02129541848
2000-12-15,-0.01616442554
2000-12-18,0.01859458337
2000-12-19,-0.01724258813
2000-12-20,-0.03302372288
2000-12-21,0.00587029466
2000-12-22,0.02387207155
2000-12-26,0.01140048799
2000-12-27,0.01639398670
2000-12-28,0.01461581370
2000-12-29,-0.00645708770
2001-01-02,-0.04450261264
2001-01-03,0.04343368789
2001-01-04,0.00802392343
2001-01-05,-0.02885414856
2001-01-08,-0.00819646545
2001-01-09,0.00309741560
2001-01-10,0.00927061321
2001-01-11,0.01224512915
2001-01-12,-0.00302636135
2001-01-16,0.00960658149
2001-01-17,-0.00150299560
2001-01-18,0.00651897999
2001-01-19,-0.01046289161
2001-01-22,-0.00201371185
2001-01-23,0.01311969716
2001-01-24,-0.00547925571
2001-01-25,-0.00050002636
2001-01-26,-0.01653534184
2001-01-29,0.00417978536
2001-01-30,0.01623380210
2001-01-31,0.00223648742
2001-02-01,-0.01306955741
2001-02-02,-0.00323046853
2001-02-05,0.00486050006
2001-02-06,0.00483766710
2001-02-07,-0.00866506039
2001-02-08,-0.00129509784
2001-02-09,-0.02366284989
2001-02-12,0.01162048158
2001-02-13,0.01050184862
2001-02-14,-0.01039270600
2001-02-15,0.01706563037
2001-02-16,-0.02936395698
2001-02-20,0.00365684184
2001-02-21,-0.01225591255
2001-02-22,-0.00938952478
2001-02-23,-0.00135437949
2001-02-26,0.01999991932
2001-02-27,-0.00232619050
2001-02-28,-0.01765509673
2001-03-01,-0.00712112666
2001-03-02,0.00580646352
2001-03-05,0.01256353912
2001-03-06,0.01441991407
2001-03-07,0.01190054076
2001-03-08,0.00620732527
2001-03-09,-0.02110354271
2001-03-12,-0.05472666434
2001-03-13,0.00140340963
2001-03-14,-0.02102301598
2001-03-15,-0.00465259896
2001-03-16,-0.02600004732
2001-03-19,0.01999233674
2001-03-20,-0.02032644540
2001-03-21,-0.02593596485
2001-03-22,-0.02700586885
2001-03-23,0.01993753281
2001-03-26,0.01801407703
2001-03-27,0.01618999260
2001-03-28,-0.01815483400
2001-03-29,0.00000000000
2001-03-30,0.00339613850
2001-04-02,-0.00714558662
2001-04-03,-0.04166700379
2001-04-04,0.00474323843
2001-04-05,0.05822210545
2001-04-06,-0.02007409149
2001-04-09,0.01782977543
2001-04-10,0.02944448231
2001-04-11,-0.01122368250
2001-04-12,0.01977328710
2001-04-16,-0.00179566981
2001-04-17,0.01259009064
2001-04-18,0.04298381421
2001-04-19,0.00340620846
2001-04-20,-0.00271555535
2001-04-23,-0.01531652656
2001-04-24,-0.01002406606
2001-04-25,0.02339379977
2001-04-26,0.01398825968
2001-04-27,0.00740201261
2001-04-30,-0.01035365442
2001-05-01,0.00911238697
2001-05-02,0.00033445511
2001-05-03,-0.01471068453
2001-05-04,0.01526974964
2001-05-07,0.00367635994
2001-05-08,0.00166526871
2001-05-09,-0.00565185092
2001-05-10,0.01103332847
2001-05-11,-0.00496023470
2001-05-14,0.00465275734
2001-05-15,0.00396913968
2001-05-16,0.03229020943
2001-05-17,0.01659789663
2001-05-18,0.00313956170
2001-05-21,0.00970228993
2001-05-22,-0.00309957533
2001-05-23,-0.01523650037
2001-05-24,-0.00126309514
2001-05-25,-0.01485931007
2001-05-29,-0.00256731294
2001-05-30,-0.02027028484
2001-05-31,0.01379297602
2001-06-01,-0.00291564822
2001-06-04,0.00649799832
2001-06-05,0.01065225438
2001-06-06,-0.01149820441
2001-06-07,0.00452333851
2001-06-08,-0.01222247559
2001-06-11,-0.01725794418
2001-06-12,0.00662653219
2001-06-13,-0.00362064893
2001-06-14,-0.00660724643
2001-06-15,-0.00516563353
2001-06-18,-0.00133991785
2001-06-19,-0.01039935936
2001-06-20,0.00440664749
2001-06-21,0.00438740817
2001-06-22,-0.00873639219
2001-06-25,-0.01322032024
2001-06-26,0.00274795940
2001-06-27,-0.00205548865
2001-06-28,0.00343280688
2001-06-29,-0.01128990833
2001-07-02,0.01453309487
2001-07-03,0.00613936236
2001-07-05,-0.00779658701
2001-07-06,-0.01844873614
2001-07-09,0.00313245222
2001-07-10,-0.01526725970
2001-07-11,-0.01021847850
2001-07-12,0.02420824638
2001-07-13,0.00799402523
2001-07-16,-0.01689659757
2001-07-17,0.02034372240
2001-07-18,0.00309431070
2001-07-19,-0.00274203498
2001-07-20,0.00515447064
2001-07-23,-0.01093999287
2001-07-24,-0.02661566400
2001-07-25,0.00674710778
2001-07-26,0.00987608325
2001-07-27,0.00943057458
2001-07-30,-0.00207568126
2001-07-31,0.00000000000
2001-08-01,0.00554770972
2001-08-02,0.00137923958
2001-08-03,0.00482140921
2001-08-06,-0.02159039843
2001-08-07,0.00735528473
2001-08-08,-0.00904025845
2001-08-09,0.00035085920
2001-08-10,0.01858994396
2001-08-13,-0.00929704432
2001-08-14,0.00069469684
2001-08-15,-0.00208365985
2001-08-16,-0.00034819571
2001-08-17,-0.01218677785
2001-08-20,-0.00070478652
2001-08-21,-0.00141135340
2001-08-22,-0.00176562720
2001-08-23,0.00318459815
2001-08-24,0.01834184501
2001-08-27,-0.00034597655
2001-08-28,-0.01905803113
2001-08-29,-0.00671150913
2001-08-30,-0.01849162912
2001-08-31,0.00905780661
2001-09-04,-0.00933574726
2001-09-05,0.00253737417
2001-09-06,-0.01735409352
2001-09-07,-0.02501809126
2001-09-10,-0.00188669545
2001-09-17,-0.09262783152
2001-09-18,-0.01416646298
2001-09-19,-0.02493690835
2001-09-20,-0.05721713720
2001-09-21,0.00096945170
2001-09-24,0.06688215479
2001-09-25,0.00648478933
2001-09-26,-0.01761075683
2001-09-27,0.01093072547
2001-09-28,0.02378868455
2001-10-01,-0.00887163502
2001-10-02,0.01960817822
2001-10-03,0.02424686421
2001-10-04,0.00122445691
2001-10-05,-0.00081504238
2001-10-08,-0.01183222603
2001-10-09,-0.00371572315
2001-10-10,0.01823454951
2001-10-11,0.02971071719
2001-10-12,-0.00948563871
2001-10-15,0.00678366361
2001-10-16,-0.00237816666
2001-10-17,-0.02344053779
2001-10-18,-0.00406827528
2001-10-19,-0.00571921393
2001-10-22,0.02095333879
2001-10-23,-0.00523178584
2001-10-24,0.00485502465
2001-10-25,0.01570022011
2001-10-26,0.01862834900
2001-10-29,-0.03696459797
2001-10-30,-0.02181842701
2001-10-31,-0.00495672464
