Date,XLV
1999-09-13,-0.0016771858504
1999-09-14,-0.0100712942476
1999-09-15,-0.0096086940237
1999-09-16,0.0005696311399
1999-09-17,0.0285210755576
1999-09-20,-0.0122002996647
1999-09-21,-0.0179677073042
1999-09-22,-0.0022865806269
1999-09-23,-0.0108894591255
1999-09-24,-0.0156441337112
1999-09-27,0.0076546396932
1999-09-28,-0.0093456075605
1999-09-29,0.0029468204479
1999-09-30,0.0088193432646
1999-10-01,-0.0034982822738
1999-10-04,0.0152066893205
1999-10-05,-0.0132499445708
1999-10-06,0.0251032001203
1999-10-07,-0.0091116752682
1999-10-08,0.0109167701406
1999-10-11,-0.0028414779097
1999-10-12,-0.0171020632456
1999-10-13,-0.0220433097559
1999-10-14,-0.0035573347424
1999-10-15,-0.0172643075473
1999-10-18,-0.0048457450258
1999-10-19,0.0006110661776
1999-10-20,0.0243308091698
1999-10-21,0.0017788506590
1999-10-22,0.0124514802763
1999-10-25,0.0000000000000
1999-10-26,-0.0070257306100
1999-10-27,0.0000000000000
1999-10-28,0.0430409349982
1999-10-29,0.0192185793594
1999-11-01,0.0005568861466
1999-11-02,-0.0127500854654
1999-11-03,0.0044918439961
1999-11-04,0.0111794410166
1999-11-05,-0.0044221787134
1999-11-08,0.0016662387839
1999-11-09,-0.0066515785344
1999-11-10,0.0061358151940
1999-11-11,0.0116494915299
1999-11-12,0.0197371361213
1999-11-15,0.0043010575303
1999-11-16,0.0128480032318
1999-11-17,-0.0100432107478
1999-11-18,0.0064065433722
1999-11-19,-0.0047734597765
1999-11-22,-0.0106605786990
1999-11-23,-0.0167036821534
1999-11-24,0.0142449348925
1999-11-26,-0.0081015167738
1999-11-29,-0.0059918933316
1999-11-30,-0.0005474006667
1999-12-01,-0.0021926967508
1999-12-02,0.0087909872835
1999-12-03,0.0196081339227
1999-12-06,0.0058736008624
1999-12-07,-0.0026546275322
1999-12-08,0.0095865487756
1999-12-09,0.0152940589069
1999-12-10,-0.0062333094221
1999-12-13,-0.0067947149671
1999-12-14,0.0021050764433
1999-12-15,-0.0084032374526
1999-12-16,0.0079420121535
1999-12-17,0.0173435070166
1999-12-20,-0.0035009446202
1999-12-21,-0.0062568467169
1999-12-22,0.0010509271626
1999-12-23,0.0209645448462
1999-12-27,0.0000000000000
1999-12-28,0.0020533928607
1999-12-29,-0.0005149044952
1999-12-30,0.0035890918721
1999-12-31,0.0097044256413
2000-01-03,-0.0192225217608
2000-01-04,-0.0226922140342
2000-01-05,-0.0089700788187
2000-01-06,0.0031966184532
2000-01-07,0.0122054355829
2000-01-10,0.1022561322952
2000-01-11,-0.0266417468396
2000-01-12,-0.0166159115164
2000-01-13,0.0298206358252
2000-01-14,-0.0086886759027
2000-01-18,-0.0184989480286
2000-01-19,0.0238097465101
2000-01-20,-0.0077520358748
2000-01-21,-0.0019530884746
2000-01-24,-0.0298460011320
2000-01-25,0.0070619672763
2000-01-26,-0.0045059234197
2000-01-27,-0.0060364405539
2000-01-28,-0.0202430885782
2000-01-31,-0.0046505790995
2000-02-01,0.0129755359235
2000-02-02,0.0245902638786
2000-02-03,0.0089981971927
2000-02-04,0.0034695112592
2000-02-07,-0.0162954702919
2000-02-08,0.0110427101133
2000-02-09,-0.0178747373547
2000-02-10,-0.0085939260319
2000-02-11,0.0005090373467
2000-02-14,-0.0183483989137
2000-02-15,-0.0077890727930
2000-02-16,-0.0282557265189
2000-02-17,-0.0005378163123
2000-02-18,-0.0274793795380
2000-02-22,-0.0072009275667
2000-02-23,0.0156247493575
2000-02-24,-0.0076942353166
2000-02-25,-0.0310079256857
2000-02-28,0.0177159060804
2000-02-29,0.0112293471264
2000-03-01,0.0083292546765
2000-03-02,-0.0044056201619
2000-03-03,0.0138273677903
2000-03-06,-0.0196404476422
2000-03-07,-0.0183631506515
2000-03-08,-0.0051044650113
2000-03-09,0.0233642681909
2000-03-10,-0.0083519732490
2000-03-13,-0.0072989015250
2000-03-14,0.0028271483794
2000-03-15,0.0050753431291
2000-03-16,0.0516275455266
2000-03-17,0.0010689617391
2000-03-20,0.0191898512802
2000-03-21,0.0062754622461
2000-03-22,0.0254673553221
2000-03-23,0.0040546668108
2000-03-24,0.0085804839563
2000-03-27,-0.0070051702701
2000-03-28,0.0010064406542
2000-03-29,-0.0151040076079
2000-03-30,-0.0143148752403
2000-03-31,0.0181510134588
2000-04-03,-0.0005087756651
2000-04-04,-0.0112109787800
2000-04-05,-0.0067033659171
2000-04-06,0.0192031199286
2000-04-07,0.0025448806227
2000-04-10,-0.0066016217392
2000-04-11,0.0086903158038
2000-04-12,-0.0182462130327
2000-04-13,-0.0252962246121
2000-04-14,-0.0603827213684
2000-04-17,0.0084563153442
2000-04-18,0.0273887369452
2000-04-19,0.0261152609974
2000-04-20,0.0042418426658
2000-04-24,-0.0142566720446
2000-04-25,0.0251749766658
2000-04-26,0.0104492326727
2000-04-27,-0.0062041765275
2000-04-28,0.0093669573873
2000-05-01,0.0030907375504
2000-05-02,-0.0200418034987
2000-05-03,-0.0277916723468
2000-05-04,-0.0032344733729
2000-05-05,-0.0010842715592
2000-05-08,0.0021674012251
2000-05-09,-0.0070264074322
2000-05-10,-0.0016341175309
2000-05-11,-0.0010886663047
2000-05-12,0.0174673795541
2000-05-15,0.0166282500318
2000-05-16,0.0131952726548
2000-05-17,-0.0114602124359
2000-05-18,-0.0010520891655
2000-05-19,-0.0263731599714
2000-05-22,-0.0113748045566
2000-05-23,-0.0082199037678
2000-05-24,0.0066295817670
2000-05-25,-0.0076825842458
2000-05-26,-0.0077443346098
2000-05-30,0.0412499061027
2000-05-31,0.0107067547439
2000-06-01,-0.0063556811038
2000-06-02,0.0245187225487
2000-06-05,-0.0031205604364
2000-06-06,-0.0083504012202
2000-06-07,-0.0026341759094
2000-06-08,-0.0079131390933
2000-06-09,0.0148933834135
2000-06-12,-0.0094357647994
2000-06-13,-0.0137544339479
2000-06-14,0.0171671484876
2000-06-15,0.0284795986190
2000-06-16,-0.0112805675104
2000-06-19,0.0062243409972
2000-06-20,-0.0015474855412
2000-06-21,-0.0046455415980
2000-06-22,-0.0020752150143
2000-06-23,-0.0187106780303
2000-06-26,-0.0095352750267
2000-06-27,-0.0021392247996
2000-06-28,-0.0042873073981
2000-06-29,0.0150700736503
2000-06-30,0.0031831483414
2000-07-03,-0.0021144351716
2000-07-05,0.0063562137735
2000-07-06,-0.0021054881591
2000-07-07,0.0084391035460
2000-07-10,-0.0083684810678
2000-07-11,-0.0110782627599
2000-07-12,0.0186674356935
2000-07-13,0.0031428435031
2000-07-14,0.0156560618682
2000-07-17,-0.0123326522845
2000-07-18,-0.0156072497849
2000-07-19,0.0063420652470
2000-07-20,0.0157546041088
2000-07-21,-0.0248187427812
2000-07-24,-0.0095426018374
2000-07-25,0.0005346490686
2000-07-26,-0.0080264813215
2000-07-27,0.0064725178025
2000-07-28,-0.0107183807767
2000-07-31,0.0097529650190
2000-08-01,0.0085835292831
2000-08-02,0.0042551950892
2000-08-03,0.0052950026620
2000-08-04,0.0205489214618
2000-08-07,-0.0077445307337
2000-08-08,0.0031231766735
2000-08-09,-0.0093377938075
2000-08-10,0.0020940296724
2000-08-11,0.0062699249224
2000-08-14,0.0114241387806
2000-08-15,-0.0051351815174
2000-08-16,-0.0144477698583
2000-08-17,0.0094258100785
2000-08-18,0.0000000000000
2000-08-21,0.0031100188230
2000-08-22,-0.0124092197236
2000-08-23,0.0010489893424
2000-08-24,-0.0026176871070
2000-08-25,0.0167803618893
2000-08-28,-0.0097963713308
2000-08-29,0.0046866259227
2000-08-30,0.0067382530018
2000-08-31,-0.0061787895550
2000-09-01,-0.0010349486896
2000-09-05,-0.0197116085331
2000-09-06,-0.0042325121370
2000-09-07,-0.0079712228191
2000-09-08,0.0005381238627
2000-09-11,0.0037451456157
2000-09-12,-0.0005325201101
2000-09-13,0.0106723551549
2000-09-14,-0.0105596587266
2000-09-15,-0.0042690493919
2000-09-18,-0.0016087227364
2000-09-19,-0.0064411209685
2000-09-20,-0.0194488150153
2000-09-21,0.0093689175073
2000-09-22,-0.0087338270151
2000-09-25,0.0148655818591
2000-09-26,0.0000000000000
2000-09-27,-0.0168178995130
2000-09-28,0.0292486662737
2000-09-29,-0.0026800629220
2000-10-02,0.0129031162154
2000-10-03,0.0037129377920
2000-10-04,0.0079328463582
2000-10-05,0.0089186565843
2000-10-06,-0.0234001188027
2000-10-09,-0.0063899346146
2000-10-10,0.0010732752794
2000-10-11,-0.0251610329167
2000-10-12,-0.0334974751897
2000-10-13,0.0187489842606
2000-10-16,-0.0094802143341
2000-10-17,-0.0495498953856
2000-10-18,0.0165878198470
2000-10-19,0.0116553331460
2000-10-20,0.0207372264106
2000-10-23,0.0146707088096
2000-10-24,0.0022247966076
2000-10-25,-0.0177582118952
2000-10-26,0.0141236789236
2000-10-27,0.0089135521355
2000-10-30,0.0193270476766
2000-10-31,0.0227537858358
2000-11-01,0.0068847552343
2000-11-02,0.0089421065008
2000-11-03,-0.0036505773472
2000-11-06,0.0068047157447
2000-11-07,0.0041583204785
2000-11-08,-0.0082815936164
2000-11-09,-0.0459289563289
2000-11-10,-0.0038298924070
2000-11-13,-0.0214178452574
2000-11-14,0.0241311461162
2000-11-15,0.0049305003254
2000-11-16,-0.0119936992250
2000-11-17,-0.0066228544024
2000-11-20,-0.0055570358819
2000-11-21,-0.0234618837910
2000-11-22,-0.0097281897582
2000-11-24,0.0046214835294
2000-11-27,0.0063262412797
2000-11-28,-0.0125694471449
2000-11-29,0.0023148685906
2000-11-30,-0.0092380893994
2000-12-01,0.0069931705846
2000-12-04,0.0005775289163
2000-12-05,0.0260261980286
2000-12-06,0.0107107847653
2000-12-07,-0.0167331223659
2000-12-08,0.0215559587815
2000-12-11,0.0105505288573
2000-12-12,0.0021974846210
2000-12-13,0.0054808386367
2000-12-14,-0.0087241360071
2000-12-15,-0.0253006754656
2000-12-18,-0.0054658790479
2000-12-19,0.0011373228402
2000-12-20,-0.0453515506136
2000-12-21,0.0071258137955
2000-12-22,0.0170980210423
2000-12-26,0.0017400972012
2000-12-27,0.0034701728259
2000-12-28,0.0173033291312
2000-12-29,-0.0113381251578
2001-01-02,-0.0407119822358
2001-01-03,0.0789000225982
2001-01-04,0.0293624987089
2001-01-05,-0.0269091718883
2001-01-08,-0.0143822089762
2001-01-09,0.0123478495321
2001-01-10,0.0077587045757
2001-01-11,0.0225512978560
2001-01-12,0.0134508521269
2001-01-16,0.0106155496873
2001-01-17,0.0073510349113
2001-01-18,-0.0031266796292
2001-01-19,-0.0245820424780
2001-01-22,-0.0069699335521
2001-01-23,0.0232156889998
2001-01-24,-0.0094967670754
2001-01-25,-0.0015993167392
2001-01-26,-0.0101396870734
2001-01-29,0.0164121173992
2001-01-30,-0.0020365707235
2001-01-31,-0.0061224476164
2001-02-01,0.0133471092099
2001-02-02,-0.0118209905543
2001-02-05,-0.0006830350471
2001-02-06,0.0010261259815
2001-02-07,0.0095663297256
2001-02-08,0.0060911017536
2001-02-09,-0.0161452601771
2001-02-12,0.0082050812411
2001-02-13,0.0010172049798
2001-02-14,-0.0108401956609
2001-02-15,0.0041095888568
2001-02-16,-0.0044337887091
2001-02-20,-0.0010274351698
2001-02-21,-0.0051439859446
2001-02-22,-0.0189594675440
2001-02-23,-0.0028105948606
2001-02-26,0.0052852721576
2001-02-27,0.0178757332426
2001-02-28,-0.0130849486077
2001-03-01,-0.0034892276190
2001-03-02,0.0017507912415
2001-03-05,-0.0055926761857
2001-03-06,0.0035150295562
2001-03-07,0.0045535968224
2001-03-08,0.0055785236017
2001-03-09,-0.0086686043825
2001-03-12,-0.0500173878830
2001-03-13,0.0003682366108
2001-03-14,-0.0191385085898
2001-03-15,0.0296430675831
2001-03-16,-0.0133044670047
2001-03-19,0.0000000000000
2001-03-20,-0.0210560231367
2001-03-21,-0.0264151620034
2001-03-22,-0.0220931516902
2001-03-23,0.0225922865029
2001-03-26,0.0174420259490
2001-03-27,0.0297142935220
2001-03-28,-0.0207179076313
2001-03-29,0.0124673886318
2001-03-30,0.0007458390897
2001-04-02,-0.0123043479004
2001-04-03,-0.0222725948180
2001-04-04,0.0061776926627
2001-04-05,0.0249423103777
2001-04-06,-0.0044928114527
2001-04-09,0.0124105855997
2001-04-10,0.0196883664043
2001-04-11,-0.0120214283769
2001-04-12,-0.0007376660907
2001-04-16,0.0070108999461
2001-04-17,0.0172224954178
2001-04-18,0.0399854085647
2001-04-19,0.0010390874059
2001-04-20,0.0027681594134
2001-04-23,-0.0231195572764
2001-04-24,0.0028261276964
2001-04-25,0.0116237186604
2001-04-26,0.0125345835602
2001-04-27,-0.0096284771733
2001-04-30,0.0000000000000
2001-05-01,0.0156250149138
2001-05-02,0.0030770781264
2001-05-03,-0.0194272485808
2001-05-04,0.0031280057729
2001-05-07,0.0024257857735
2001-05-08,-0.0165920455897
2001-05-09,0.0063267475762
2001-05-10,0.0066365118569
2001-05-11,0.0048576239588
2001-05-14,-0.0044888553803
2001-05-15,0.0045090960604
2001-05-16,0.0276248797668
2001-05-17,0.0087357977913
2001-05-18,0.0026653206271
2001-05-21,0.0152823431056
2001-05-22,0.0013090900804
2001-05-23,-0.0166669596954
2001-05-24,0.0122965077594
2001-05-25,-0.0072226449007
2001-05-29,-0.0076054289752
2001-05-30,-0.0033323552516
2001-05-31,-0.0003344065913
2001-06-01,-0.0030100969762
2001-06-04,0.0013422454532
2001-06-05,0.0093797470575
2001-06-06,-0.0079655072759
2001-06-07,0.0056876223880
2001-06-08,-0.0053226312573
2001-06-11,-0.0050166385829
2001-06-12,-0.0023528195290
2001-06-13,-0.0047170454156
2001-06-14,-0.0186188774700
2001-06-15,-0.0026918797399
2001-06-18,-0.0152248450332
2001-06-19,0.0028108496092
2001-06-20,0.0217241934054
2001-06-21,0.0113168075208
2001-06-22,-0.0128856253498
2001-06-25,0.0024043161723
2001-06-26,-0.0154214299103
2001-06-27,0.0163592887884
2001-06-28,0.0075343239499
2001-06-29,0.0044191514591
2001-07-02,0.0071062540535
2001-07-03,0.0000000000000
2001-07-05,-0.0117606402144
2001-07-06,-0.0187016211583
2001-07-09,-0.0055435570312
2001-07-10,0.0000000000000
2001-07-11,-0.0006972234386
2001-07-12,0.0097630569338
2001-07-13,0.0069062511479
2001-07-16,-0.0048016436727
2001-07-17,0.0068923805883
2001-07-18,-0.0099248337263
2001-07-19,-0.0058765022272
2001-07-20,0.0024338043435
2001-07-23,-0.0194242518218
2001-07-24,-0.0045984580873
2001-07-25,0.0056864661650
2001-07-26,0.0293279983836
2001-07-27,0.0013735940425
2001-07-30,0.0000000000000
2001-07-31,-0.0071993237085
2001-08-01,-0.0010358360133
2001-08-02,0.0103695531070
2001-08-03,-0.0082106822937
2001-08-06,-0.0065535521197
2001-08-07,0.0027774380420
2001-08-08,-0.0069252919065
2001-08-09,-0.0045326278949
2001-08-10,0.0017510940442
2001-08-13,0.0076922971345
2001-08-14,-0.0128380085832
2001-08-15,-0.0137083167342
2001-08-16,0.0049893175650
2001-08-17,-0.0109930798576
2001-08-20,0.0075297828909
2001-08-21,0.0056940932188
2001-08-22,-0.0038925131143
2001-08-23,0.0053288117089
2001-08-24,0.0180208517071
2001-08-27,-0.0124955673050
2001-08-28,-0.0140600148700
2001-08-29,-0.0089121473390
2001-08-30,-0.0205039301635
2001-08-31,0.0095483646765
2001-09-04,-0.0043654285664
2001-09-05,0.0007311041279
2001-09-06,-0.0292078954874
2001-09-07,-0.0195564199248
2001-09-10,-0.0130416637703
2001-09-17,-0.0835606615257
2001-09-18,-0.0182353068804
2001-09-19,-0.0164145657503
2001-09-20,-0.0382083130987
2001-09-21,0.0031520807724
2001-09-24,0.0309653599429
2001-09-25,-0.0070667230045
2001-09-26,0.0093414775287
2001-09-27,0.0154251518683
2001-09-28,0.0199657214715
2001-10-01,-0.0187239646555
2001-10-02,0.0130095994091
2001-10-03,0.0372434408211
2001-10-04,-0.0028889315687
2001-10-05,-0.0107617387708
2001-10-08,-0.0075316211305
2001-10-09,-0.0092743018054
2001-10-10,0.0217018576197
2001-10-11,0.0237397839163
2001-10-12,-0.0089502401596
2001-10-15,0.0036945654114
2001-10-16,0.0098159624067
2001-10-17,-0.0299718200211
2001-10-18,-0.0158660863885
2001-10-19,-0.0033940006157
2001-10-22,0.0280969342953
2001-10-23,0.0062109359070
2001-10-24,-0.0160494229844
2001-10-25,0.0058554122029
2001-10-26,0.0087320432935
2001-10-29,-0.0255565539607
2001-10-30,-0.0139596057105
2001-10-31,0.0132989199267
2001-11-01,0.0139712087049
2001-11-02,0.0054281892633
2001-11-05,0.0153654001215
2001-11-06,0.0122701001164
2001-11-07,-0.0056564700864
2001-11-08,0.0085326527520
2001-11-09,-0.0060434886673
2001-11-12,0.0024322528487
2001-11-13,0.0291143650979
2001-11-14,0.0117878213737
2001-11-15,0.0116501319557
2001-11-16,0.0000000000000
2001-11-19,0.0172756611701
2001-11-20,0.0000000000000
2001-11-21,-0.0098116500777
2001-11-23,0.0041918376052
2001-11-26,0.0129028873168
2001-11-27,-0.0033713985752
2001-11-28,-0.0154139358832
2001-11-29,0.0022909407909
2001-11-30,0.0041902421141
2001-12-03,0.0007586560723
2001-12-04,0.0128889627083
2001-12-05,0.0348051858036
