Date,XLP
1999-09-10,0.0012577075662
1999-09-13,-0.0012561277248
1999-09-14,-0.0163522637672
1999-09-15,-0.0076725857767
1999-09-16,0.0025776451480
1999-09-17,0.0016233228425
1999-09-20,0.0038577474081
1999-09-21,-0.0172959176177
1999-09-22,-0.0006522452947
1999-09-23,-0.0234836555690
1999-09-24,-0.0053441478252
1999-09-27,-0.0033569213147
1999-09-28,-0.0148257706991
1999-09-29,-0.0259912205121
1999-09-30,0.0224717330552
1999-10-01,0.0164832189794
1999-10-04,0.0114864390717
1999-10-05,-0.0120235698581
1999-10-06,0.0392144805107
1999-10-07,-0.0078069610643
1999-10-08,0.0268857739397
1999-10-11,0.0012770105387
1999-10-12,-0.0191320577151
1999-10-13,-0.0195062658824
1999-10-14,0.0026525158770
1999-10-15,-0.0363760989448
1999-10-18,0.0185322652540
1999-10-19,0.0424529763109
1999-10-20,0.0038776315101
1999-10-21,0.0070827036606
1999-10-22,0.0063946172137
1999-10-25,-0.0114358120756
1999-10-26,-0.0128538941485
1999-10-27,0.0123703243310
1999-10-28,0.0180063969506
1999-10-29,0.0037900137325
1999-11-01,0.0018878831246
1999-11-02,-0.0194727380545
1999-11-03,0.0256243166659
1999-11-04,-0.0043716124887
1999-11-05,0.0075281573216
1999-11-08,-0.0012452045929
1999-11-09,-0.0174565796937
1999-11-10,0.0006339814165
1999-11-11,0.0000000000000
1999-11-12,0.0069758621419
1999-11-15,-0.0044084608034
1999-11-16,0.0189760672213
1999-11-17,-0.0049658512979
1999-11-18,0.0049906340444
1999-11-19,-0.0068282612482
1999-11-22,0.0106249531476
1999-11-23,-0.0024741430164
1999-11-24,0.0117797429491
1999-11-26,-0.0098036638958
1999-11-29,-0.0006187800957
1999-11-30,-0.0130033498507
1999-12-01,-0.0037642343853
1999-12-02,0.0050378389707
1999-12-03,0.0068923140322
1999-12-06,-0.0286251558163
1999-12-07,-0.0160151343096
1999-12-08,-0.0156248495056
1999-12-09,-0.0013226179890
1999-12-10,0.0052980702907
1999-12-13,-0.0210803330568
1999-12-14,-0.0013455585976
1999-12-15,0.0175197778530
1999-12-16,-0.0251651270155
1999-12-17,0.0029216313568
1999-12-20,-0.0129084170910
1999-12-21,-0.0096350239833
1999-12-22,0.0194576592509
1999-12-23,0.0170419572043
1999-12-27,0.0067018548162
1999-12-28,-0.0079891349663
1999-12-29,-0.0120796813533
1999-12-30,0.0006784098536
1999-12-31,0.0006792941309
2000-01-03,-0.0122117402848
2000-01-04,-0.0281589632779
2000-01-05,0.0176668927007
2000-01-06,0.0187502586738
2000-01-07,0.0633954815318
2000-01-10,-0.0224368448902
2000-01-11,0.0000000000000
2000-01-12,0.0052461950285
2000-01-13,0.0052184286231
2000-01-14,0.0032447307977
2000-01-18,-0.0168172489202
2000-01-19,0.0072368189234
2000-01-20,-0.0137165403099
2000-01-21,-0.0112583438393
2000-01-24,-0.0288010427099
2000-01-25,-0.0124140025470
2000-01-26,0.0090777835789
2000-01-27,0.0186863389251
2000-01-28,-0.0081529570417
2000-01-31,0.0184931279272
2000-02-01,-0.0100866206239
2000-02-02,0.0020375835158
2000-02-03,-0.0135591989443
2000-02-04,-0.0006876293132
2000-02-07,-0.0013752517062
2000-02-08,0.0123958788450
2000-02-09,-0.0088434604923
2000-02-10,-0.0336304895637
2000-02-11,-0.0191765362689
2000-02-14,0.0050691826000
2000-02-15,0.0223342185623
2000-02-16,-0.0140940328240
2000-02-17,-0.0150110224060
2000-02-18,-0.0116111740622
2000-02-22,0.0161524553016
2000-02-23,-0.0216755848412
2000-02-24,-0.0206795160870
2000-02-25,-0.0248872486000
2000-02-28,0.0193346952504
2000-02-29,-0.0037935760990
2000-03-01,-0.0091389816481
2000-03-02,0.0023059323864
2000-03-03,-0.0053682821975
2000-03-06,-0.0239011531713
2000-03-07,-0.0537124126774
2000-03-08,0.0308848265001
2000-03-09,0.0267204054683
2000-03-10,-0.0118300382675
2000-03-13,-0.0159614015598
2000-03-14,-0.0056769244419
2000-03-15,0.0636215098623
2000-03-16,0.0429448150855
2000-03-17,-0.0041663275650
2000-03-20,-0.0088890795965
2000-03-21,0.0186853341029
2000-03-22,-0.0080707164208
2000-03-23,-0.0081366018326
2000-03-24,-0.0178974069899
2000-03-27,-0.0129074412720
2000-03-28,0.0115385751125
2000-03-29,0.0243346924692
2000-03-30,0.0133621760796
2000-03-31,-0.0051274443526
2000-04-03,0.0456553880740
2000-04-04,0.0281689631863
2000-04-05,-0.0136988764300
2000-04-06,-0.0180552473587
2000-04-07,-0.0127301492409
2000-04-10,0.0250718603993
2000-04-11,0.0174700115835
2000-04-12,0.0116760817393
2000-04-13,-0.0067890891672
2000-04-14,-0.0492137226880
2000-04-17,0.0287563121146
2000-04-18,0.0062890800394
2000-04-19,0.0118055411832
2000-04-20,-0.0006863847983
2000-04-24,0.0274726909576
2000-04-25,-0.0046797668211
2000-04-26,-0.0114164540278
2000-04-27,0.0000000000000
2000-04-28,-0.0285326503228
2000-05-01,0.0125873033301
2000-05-02,0.0027628085985
2000-05-03,0.0000000000000
2000-05-04,0.0000000000000
2000-05-05,0.0234160100712
2000-05-08,0.0208607464405
2000-05-09,0.0046149859966
2000-05-10,-0.0065618942744
2000-05-11,-0.0013210213561
2000-05-12,-0.0132276223514
2000-05-15,0.0247983643871
2000-05-16,-0.0045770895617
2000-05-17,0.0032847716299
2000-05-18,-0.0019644361890
2000-05-19,0.0072175851022
2000-05-22,-0.0032572113012
2000-05-23,-0.0052284396363
2000-05-24,0.0216816583555
2000-05-25,-0.0025722540528
2000-05-26,0.0032238640125
2000-05-30,-0.0057836605027
2000-05-31,-0.0096965303548
2000-06-01,0.0026100977157
2000-06-02,-0.0345045561976
2000-06-05,-0.0013492341020
2000-06-06,0.0033767762525
2000-06-07,0.0107666355031
2000-06-08,0.0000000000000
2000-06-09,0.0113189532514
2000-06-12,-0.0013174520987
2000-06-13,0.0112067730090
2000-06-14,0.0130377877570
2000-06-15,0.0186616687153
2000-06-16,-0.0185854206458
2000-06-19,0.0019359726497
2000-06-20,-0.0173854590896
2000-06-21,0.0196590929620
2000-06-22,-0.0218506890148
2000-06-23,0.0118262219368
2000-06-26,0.0129869830964
2000-06-27,0.0153842017509
2000-06-28,0.0000000000000
2000-06-29,0.0088385849065
2000-06-30,0.0106384145425
2000-07-03,0.0018578097049
2000-07-05,0.0024721210934
2000-07-06,0.0012330123908
2000-07-07,-0.0067736107575
2000-07-10,0.0092994073322
2000-07-11,0.0006140225626
2000-07-12,-0.0202574423210
2000-07-13,-0.0150376839682
2000-07-14,-0.0114500754551
2000-07-17,0.0051477391636
2000-07-18,0.0012803123982
2000-07-19,0.0012789271013
2000-07-20,-0.0166027412143
2000-07-21,0.0025970130227
2000-07-24,0.0207256040217
2000-07-25,-0.0177662723076
2000-07-26,0.0006457548030
2000-07-27,0.0071015154989
2000-07-28,0.0083330146121
2000-07-31,-0.0108069308117
2000-08-01,0.0334186264046
2000-08-02,-0.0006214147647
2000-08-03,0.0056008667598
2000-08-04,-0.0074263305704
2000-08-07,-0.0124692292847
2000-08-08,0.0044200383359
2000-08-09,-0.0408549606908
2000-08-10,0.0176930610791
2000-08-11,0.0070828427152
2000-08-14,0.0031967511877
2000-08-15,-0.0019117128162
2000-08-16,0.0102172166041
2000-08-17,-0.0056893769585
2000-08-18,-0.0120783528459
2000-08-21,0.0102959218248
2000-08-22,-0.0038219292637
2000-08-23,0.0063937541824
2000-08-24,-0.0063531338065
2000-08-25,0.0038365924487
2000-08-28,-0.0031852232532
2000-08-29,-0.0153354350391
2000-08-30,-0.0045418414919
2000-08-31,0.0019548160668
2000-09-01,-0.0058550564921
2000-09-05,-0.0032718092048
2000-09-06,-0.0124760396285
2000-09-07,0.0093088524044
2000-09-08,-0.0006589708044
2000-09-11,0.0046143445842
2000-09-12,0.0078739348659
