Date,PLAT
1998-07-06,0.0127856365614798000
1998-07-07,0.0233682514101530000
1998-07-08,0.0028871391076115100
1998-07-09,0.0062810782517666000
1998-07-10,-0.0161248374512354000
1998-07-13,-0.0015860428231563300
1998-07-14,0.0137675403759596000
1998-07-15,0.0193261948289372000
1998-07-16,0.0222905457340508000
1998-07-17,0.0000000000000000000
1998-07-20,-0.0135338345864661000
1998-07-21,-0.0167682926829269000
1998-07-22,-0.0090439276485788600
1998-07-23,-0.0007822685788787530
1998-07-24,-0.0062630480167014100
1998-07-27,-0.0086659663865547000
1998-07-28,0.0211920529801324000
1998-07-29,-0.0129701686121919000
1998-07-30,0.0005256241787121580
1998-07-31,-0.0081428946677172300
1998-08-03,-0.0169491525423729000
1998-08-04,0.0156250000000000000
1998-08-05,0.0090185676392571200
1998-08-06,0.0168243953732914000
1998-08-07,-0.0116339193381593000
1998-08-10,-0.0020925974365682000
1998-08-11,-0.0115334207077326000
1998-08-12,-0.0071599045346063500
1998-08-13,0.0082799145299146100
1998-08-14,-0.0190728476821191000
1998-08-17,-0.0110721036997030000
1998-08-18,0.0114691425450573000
1998-08-19,0.0037796976241901700
1998-08-20,0.0053792361484670300
1998-08-21,-0.0093632958801498400
1998-08-24,0.0064812314339723900
1998-08-25,-0.0158304266165816000
1998-08-26,-0.0130861504907307000
1998-08-27,-0.0201657458563537000
1998-08-28,0.0025373555117000900
1998-08-31,0.0109673790776152000
1998-09-01,0.0150208623087622000
1998-09-02,0.0137023842148534000
1998-09-03,0.0005406866720736310
1998-09-04,-0.0078357200756553600
1998-09-08,-0.0163398692810458000
1998-09-09,-0.0041528239202658400
1998-09-10,0.0161245482346399000
1998-09-11,0.0021887824897401900
1998-09-14,0.0030030030030028200
1998-09-15,0.0032661948829615400
1998-09-16,-0.0181768855127511000
1998-09-17,-0.0041447913788339500
1998-09-18,0.0083240843507215200
1998-09-21,-0.0200880572372041000
1998-09-22,-0.0078629598427408800
1998-09-23,0.0062270025474100400
1998-09-24,0.0151898734177214000
1998-09-25,-0.0163480188417844000
1998-09-28,-0.0033802816901408200
1998-09-29,-0.0172979084228377000
1998-09-30,0.0222043258168430000
1998-10-01,-0.0056274620146313800
1998-10-02,-0.0096208262591963600
1998-10-05,-0.0302857142857144000
1998-10-06,0.0141426045963464000
1998-10-07,0.0270191748983151000
1998-10-08,-0.0070721357850070900
1998-10-09,-0.0156695156695157000
1998-10-12,-0.0049204052098408300
1998-10-13,0.0014543339150670000
1998-10-14,-0.0095846645367412300
1998-10-15,0.0058651026392961800
1998-10-16,0.0107871720116617000
1998-10-19,-0.0250937409864436000
1998-10-20,-0.0029585798816568200
1998-10-21,0.0133531157270030000
1998-10-22,-0.0134699853587116000
1998-10-23,0.0083110715345799900
1998-10-26,0.0029437739181630300
1998-10-27,0.0085118872908718200
1998-10-28,-0.0130966239813737000
1998-10-29,-0.0070775582424065200
1998-10-30,-0.0008910008910009150
1998-11-02,0.0056480380499406300
1998-11-03,0.0079810818799881400
1998-11-04,0.0164222873900295000
1998-11-05,-0.0008655510675130710
1998-11-06,-0.0138608143228415000
1998-11-09,-0.0093704245973644800
1998-11-10,-0.0023647650014779800
1998-11-11,0.0068148148148148300
1998-11-12,0.0323719835197174000
1998-11-13,-0.0062713797035347500
1998-11-16,0.0097532989099253800
1998-11-17,-0.0088068181818182800
1998-11-18,0.0100315276583549000
1998-11-19,0.0280930760499434000
1998-11-20,-0.0132486889318245000
1998-11-23,-0.0142657342657343000
1998-11-24,0.0062429057888764300
1998-11-25,-0.0016920473773266400
1998-11-30,0.0036723163841807500
1998-12-01,-0.0090064734027581700
1998-12-02,-0.0153365521158763000
1998-12-03,0.0028843380444187900
1998-12-04,0.0023008340523440500
1998-12-07,-0.0014347202295552600
1998-12-08,-0.0034482758620689700
1998-12-09,0.0164359861591694000
1998-12-10,-0.0045390070921986800
1998-12-11,-0.0002849814762039270
1998-12-14,-0.0057012542759407000
1998-12-15,0.0086009174311927300
1998-12-16,0.0139283683911313000
1998-12-17,-0.0201850294365012000
1998-12-18,-0.0137339055793991000
1998-12-21,-0.0020307513780097900
1998-12-22,-0.0023255813953488900
1998-12-23,0.0072843822843822200
1998-12-24,-0.0057853630315302100
1998-12-28,0.0135583357579285000
1998-12-29,0.0292226432426226000
1998-12-30,0.0121604284040830000
1998-12-31,0.0103609809864977000
1999-01-04,0.0003818251240932380
1999-01-05,-0.0196292257360959000
1999-01-06,-0.0041713014460511600
1999-01-07,0.0114493158335660000
1999-01-08,0.0005521811154058920
1999-01-11,0.0093818984547462400
1999-01-12,-0.0240568616730454000
1999-01-13,-0.0033613445378151100
1999-01-14,-0.0025295109612142300
1999-01-15,-0.0039447731755423200
1999-01-19,0.0056577086280056300
1999-01-20,0.0005625879043600350
1999-01-21,-0.0028113578858588500
1999-01-22,-0.0101494220468000000
1999-01-25,0.0068356593563085900
1999-01-26,-0.0022630834512023000
1999-01-27,-0.0158775163028069000
1999-01-28,-0.0086430423509075100
1999-01-29,0.0081371694274918700
1999-02-01,0.0077832228307870300
1999-02-02,0.0171624713958809000
1999-02-03,-0.0019685039370079800
1999-02-04,0.0200056353902509000
1999-02-05,-0.0154696132596686000
1999-02-08,-0.0039281705948371900
1999-02-09,0.0126760563380282000
1999-02-10,0.0041724617524339100
1999-02-11,0.0099722991689752400
1999-02-12,0.0164563905650028000
1999-02-16,-0.0091743119266055600
1999-02-17,-0.0049019607843137100
1999-02-18,0.0292829775588397000
1999-02-19,0.0000000000000000000
1999-02-22,0.0034565275192766100
1999-02-23,0.0177530471648120000
1999-02-24,-0.0023431398073419100
1999-02-25,-0.0073068893528184200
1999-02-26,0.0034174553101997700
1999-03-01,-0.0041917736442230700
1999-03-02,-0.0102604577742700000
1999-03-03,-0.0106326422115895000
1999-03-04,0.0024180548092425100
1999-03-05,0.0109890109890109000
1999-03-08,0.0034464475079534200
1999-03-09,-0.0079260237780713900
1999-03-10,-0.0181091877496672000
1999-03-11,0.0018985625169514200
1999-03-12,-0.0067677314564158500
1999-03-15,-0.0073589533932951800
1999-03-16,0.0052169137836355400
1999-03-17,0.0073750341436764600
1999-03-18,0.0016268980477223100
1999-03-19,0.0062263129399025000
1999-03-22,0.0091471616895346700
1999-03-23,0.0023993601706211500
1999-03-24,-0.0077127659574467400
1999-03-25,-0.0067006164567140500
1999-03-26,0.0057744198596869600
1999-03-29,-0.0328379030959919000
1999-03-30,-0.0009431345353674290
1999-03-31,0.0057196801421590700
1999-04-01,-0.0006073656893601510
1999-04-05,0.0002762430939227120
1999-04-06,-0.0162938414802541000
1999-04-07,0.0022459292532286400
1999-04-08,0.0030812324929971900
1999-04-09,0.0058642837196312100
1999-04-12,0.0038867295946696200
1999-04-13,0.0008296460176990820
1999-04-14,-0.0058027079303674100
1999-04-15,0.0080600333518621200
1999-04-16,0.0033085194375517300
1999-04-19,0.0079692223138225800
1999-04-20,-0.0076335877862595500
1999-04-21,-0.0060439560439560200
1999-04-22,-0.0116086235489220000
1999-04-23,-0.0041946308724831700
1999-04-26,-0.0025273799494525100
1999-04-27,0.0036599099099099400
1999-04-28,-0.0084151472650771900
1999-04-29,-0.0079207920792079300
1999-04-30,0.0108354719133164000
1999-05-03,-0.0177715091678421000
1999-05-04,0.0051694428489375000
1999-05-05,0.0082857142857142300
1999-05-06,0.0136015868517994000
1999-05-07,-0.0022365110427733400
1999-05-10,-0.0064443821798821900
1999-05-11,0.0014100394811054100
1999-05-12,0.0033793297662629800
1999-05-13,0.0064552343530732700
1999-05-14,-0.0030674846625767800
1999-05-17,-0.0041958041958042300
1999-05-18,0.0014044943820223900
1999-05-19,-0.0019635343618512600
1999-05-20,0.0030916245081504800
1999-05-21,0.0042028579434014700
1999-05-24,0.0033482142857144100
1999-05-25,0.0002780867630700620
1999-05-26,0.0119544064498194000
1999-05-27,0.0043956043956043800
1999-05-28,-0.0005470459518600590
1999-06-01,-0.0090311986863709200
1999-06-02,0.0038663352665009300
1999-06-03,0.0110041265474552000
1999-06-04,-0.0046258503401360700
1999-06-07,-0.0073810825587752300
1999-06-08,0.0027540622418067400
1999-06-09,0.0071408953584180000
1999-06-10,0.0040905372238886400
1999-06-11,-0.0002715915263442610
1999-06-14,-0.0146699266503668000
1999-06-15,-0.0179211469534050000
1999-06-16,-0.0070185289163391400
1999-06-17,-0.0110262934690415000
1999-06-18,0.0071469411092053300
1999-06-21,-0.0255464093102470000
1999-06-22,0.0110690358287213000
1999-06-23,0.0031691155286659400
1999-06-24,0.0017231476163124300
1999-06-25,-0.0021215596330275100
1999-06-28,0.0021835315750158300
1999-06-29,-0.0014334040479330200
1999-06-30,0.0099908130454755600
1999-07-01,-0.0022740193291643800
1999-07-02,-0.0082621082621081600
1999-07-06,-0.0051709278942833100
1999-07-07,0.0060641062662429900
1999-07-08,0.0109070034443168000
1999-07-09,0.0028392958546279400
1999-07-12,-0.0048131370328425800
1999-07-13,-0.0096728307254622100
1999-07-14,-0.0005745475438093670
1999-07-15,0.0017246335153779900
1999-07-16,0.0014347202295552600
1999-07-19,0.0057306590257879500
1999-07-20,0.0088319088319088700
1999-07-21,-0.0025416548997458900
1999-07-22,0.0014156285390714000
1999-07-23,0.0028272547356516000
1999-07-26,-0.0019734987313222400
1999-07-27,-0.0158192090395480000
1999-07-28,-0.0169345579793341000
1999-07-29,0.0096350364963504500
1999-07-30,-0.0066512434933487800
1999-08-02,0.0078602620087335800
1999-08-03,0.0141536683997689000
1999-08-04,0.0108231273141555000
1999-08-05,-0.0104254719639335000
1999-08-06,0.0022779043280183300
1999-08-09,0.0014204545454545900
1999-08-10,-0.0036879432624114000
1999-08-11,0.0042710706150341800
1999-08-12,-0.0031187978451940900
1999-08-13,-0.0091012514220706300
1999-08-16,-0.0097588978185992900
1999-08-17,0.0113043478260868000
1999-08-18,0.0094582975064487800
1999-08-19,0.0036910846110165300
1999-08-20,0.0005657708628006300
1999-08-23,-0.0067854113655639900
1999-08-24,-0.0091090236265299900
1999-08-25,-0.0031600114909509100
1999-08-26,0.0072046109510086600
1999-08-27,-0.0060085836909872200
1999-08-30,0.0023028209556708000
1999-08-31,0.0063182079264789700
1999-09-01,-0.0068493150684930700
1999-09-02,0.0155172413793103000
1999-09-03,-0.0135823429541595000
1999-09-07,0.0197934595524956000
1999-09-08,-0.0028129395218002800
1999-09-09,0.0180535966149507000
1999-09-10,0.0130229980604046000
1999-09-13,0.0216083150984683000
1999-09-14,0.0080321285140563200
1999-09-15,-0.0082337317397078700
1999-09-16,0.0018746652383503400
1999-09-17,-0.0042769313017910800
1999-09-20,0.0024161073825503800
1999-09-21,0.0149973219068025000
1999-09-22,-0.0084432717678100100
1999-09-23,-0.0047897817988291600
1999-09-24,-0.0149732620320856000
1999-09-27,0.0344733984799133000
1999-09-28,0.0719496195224349000
1999-09-29,-0.0032311759522177800
1999-09-30,-0.0410117878192534000
1999-10-01,0.0084507042253521000
1999-10-04,0.0259014728288471000
1999-10-05,-0.0148514851485149000
1999-10-06,0.0145728643216081000
1999-10-07,0.0032194155522535800
1999-10-08,-0.0204887682053814000
1999-10-11,0.0161290322580645000
1999-10-12,0.0136408730158730000
1999-10-13,-0.0007340347443112180
1999-10-14,0.0051420176297747300
1999-10-15,-0.0109622411693058000
1999-10-18,-0.0034482758620688600
1999-10-19,0.0059317844784971800
1999-10-20,0.0164619164619164000
1999-10-21,-0.0048344210780758600
1999-10-22,0.0082584406120962400
1999-10-25,-0.0036135870874488600
1999-10-26,-0.0362669245647969000
1999-10-27,0.0145509282488709000
1999-10-28,0.0046983184965381200
1999-10-29,-0.0125523012552302000
1999-11-01,-0.0022432701894316000
1999-11-02,0.0002498126405194870
1999-11-03,0.0044955044955046200
1999-11-04,0.0082048731974142500
1999-11-05,-0.0078914919852034500
1999-11-08,0.0057171265224957900
1999-11-09,0.0254572417202175000
1999-11-10,0.0289226319595084000
1999-11-11,-0.0126493323963457000
1999-11-12,0.0035587188612100600
1999-11-15,0.0130023640661938000
1999-11-16,-0.0046674445740957400
1999-11-17,0.0065650644783119500
1999-11-18,-0.0372699743768926000
1999-11-19,-0.0222598596661021000
1999-11-22,0.0039594159861420200
1999-11-23,-0.0076411141237366900
1999-11-24,0.0104321907600595000
1999-11-29,0.0019665683382497100
1999-11-30,0.0274779195289498000
1999-12-01,0.0069245463228271300
1999-12-02,-0.0054541142992649000
1999-12-03,-0.0026227944682879500
1999-12-06,-0.0021515658618217500
1999-12-07,0.0011978917105892600
1999-12-08,0.0002392916965781030
1999-12-09,-0.0074162679425837700
1999-12-10,0.0110870089178117000
1999-12-13,0.0131108462455305000
1999-12-14,-0.0018823529411764500
1999-12-15,-0.0179160773220178000
1999-12-16,0.0045607297167547000
1999-12-17,-0.0150537634408603000
1999-12-20,-0.0012130033964095100
1999-12-21,0.0150595093514694000
1999-12-22,0.0244077530509692000
1999-12-23,-0.0086428404578370300
1999-12-27,-0.0063147973609800600
1999-12-28,0.0121407569003129000
1999-12-29,0.0034204854277950500
1999-12-30,-0.0105066542143357000
2000-01-04,-0.0238319962246343000
2000-01-05,-0.0285230843606479000
2000-01-06,-0.0196566310027370000
2000-01-07,0.0050761421319796000
2000-01-10,0.0063131313131312700
2000-01-11,-0.0012547051442910500
2000-01-12,0.0110552763819094000
2000-01-13,0.0062127236580515900
2000-01-14,0.0135836008891084000
2000-01-18,0.0129142300194931000
2000-01-19,0.0300697618474861000
2000-01-20,-0.0109761793554414000
2000-01-21,0.0082644628099173300
2000-01-24,0.0210772833723654000
2000-01-25,0.0135321100917432000
2000-01-26,-0.0212717809459153000
2000-01-27,0.0302890173410406000
2000-01-28,0.0184021543985637000
2000-01-31,0.0026443367122079800
2000-02-01,-0.0046153846153846900
2000-02-02,0.0293663060278206000
2000-02-03,0.0184470184470185000
2000-02-04,0.0098989048020219400
2000-02-07,-0.0108446298227320000
2000-02-08,0.0510225595614591000
2000-02-09,0.0623871614844533000
2000-02-10,-0.0220921450151058000
2000-02-11,0.0164124348329793000
2000-02-14,-0.0174772036474163000
2000-02-15,0.0206883217324052000
2000-02-16,0.0274673233566964000
2000-02-17,-0.0239675516224189000
2000-02-18,-0.0494899886664147000
2000-02-22,0.0121224165341813000
2000-02-23,-0.0734341252699785000
2000-02-24,-0.0082644628099173300
2000-02-25,-0.0339743589743590000
2000-02-28,0.0287547002875470000
2000-02-29,0.0141904966673834000
2000-03-01,-0.0095399618401526000
2000-03-02,-0.0314640410958904000
2000-03-03,0.0243093922651934000
2000-03-06,0.0012944983818770100
2000-03-07,0.0105580693815988000
2000-03-08,-0.0017057569296375900
2000-03-09,0.0006407518154634140
2000-03-10,0.0046958377801493700
2000-03-13,0.0133843212237095000
2000-03-14,0.0023060796645701900
2000-03-15,0.0004183225266680690
2000-03-16,0.0071085093037841500
2000-03-17,0.0064355407930247700
2000-03-20,0.0049504950495049500
2000-03-21,0.0090311986863711400
2000-03-22,0.0044751830756713000
2000-03-23,-0.0307816929931146000
2000-03-24,0.0002089427496865250
2000-03-27,-0.0066847712554836100
2000-03-28,0.0046267087276550300
2000-03-29,-0.0121415114088340000
2000-03-30,0.0061453697817335200
2000-03-31,0.0311710193765797000
2000-04-03,0.0002042483660129600
2000-04-04,0.0371656115989381000
2000-04-05,-0.0108289033274267000
2000-04-06,-0.0197054140127388000
2000-04-07,-0.0601015228426396000
2000-04-10,0.0231151436595378000
2000-04-11,0.0031672297297298300
2000-04-12,0.0046306040833508100
2000-04-13,0.0073329143096585400
2000-04-14,0.0141430948419301000
2000-04-17,-0.0256357670221493000
2000-04-18,0.0067354241212376200
2000-04-19,-0.0135897971984110000
2000-04-20,-0.0190758796100042000
2000-04-24,-0.0486171132238548000
2000-04-25,0.0061321826027707100
2000-04-26,-0.0110609480812640000
2000-04-27,0.0547820132389865000
2000-04-28,0.0792036355767149000
2000-05-01,-0.0008020854220973650
2000-05-02,-0.0303030303030304000
2000-05-03,-0.0233857615894040000
2000-05-04,0.0175884721339268000
2000-05-05,-0.0141607663473553000
2000-05-08,0.0033798056611744600
2000-05-09,0.0092631578947368600
2000-05-10,0.0137672090112642000
2000-05-11,0.0000000000000000000
2000-05-12,-0.0024691358024691000
2000-05-15,-0.0119636963696370000
2000-05-16,0.0093945720250521200
2000-05-17,0.0070320579110652000
2000-05-18,0.0388170055452866000
2000-05-19,0.0367734282325030000
2000-05-22,0.0120137299771168000
2000-05-23,0.0203504804974561000
2000-05-24,0.0134810710987996000
2000-05-25,-0.0244169096209912000
2000-05-26,0.0074710496824803600
2000-05-30,0.0120504263997034000
2000-05-31,-0.0119069426634915000
2000-06-01,0.0000000000000000000
2000-06-02,0.0239154616240267000
2000-06-05,0.0108636610537751000
2000-06-06,-0.0123589468027941000
2000-06-07,-0.0310119695321002000
2000-06-08,0.0104810031817331000
2000-06-09,-0.0038896091868865200
2000-06-12,0.0115284492376349000
2000-06-13,-0.0053308823529411000
2000-06-14,-0.0205137682498614000
2000-06-15,-0.0013207547169812300
2000-06-16,0.0090685811449084900
2000-06-19,0.0269612432128814000
2000-06-20,0.0251595259799453000
2000-06-21,-0.0110261426284900000
2000-06-22,0.0107894263621651000
2000-06-23,-0.0195694716242661000
2000-06-26,0.0259481037924152000
2000-06-27,-0.0206933144676335000
2000-06-28,0.0247426404189994000
2000-06-29,-0.0137469157560803000
2000-06-30,-0.0223373838456040000
2000-07-05,-0.0524584171083897000
2000-07-06,0.0146604938271606000
2000-07-07,0.0110266159695818000
2000-07-10,0.0129748025573526000
2000-07-11,-0.0012994245405606500
2000-07-12,0.0052044609665427000
2000-07-13,0.0090606508875741300
2000-07-14,0.0238226131574124000
2000-07-17,0.0264900662251655000
2000-07-18,-0.0062772449869223900
2000-07-19,-0.0021056325671169300
2000-07-20,0.0191665201336382000
2000-07-21,-0.0024154589371980800
2000-07-24,-0.0074368730543066300
2000-07-25,-0.0144624499041645000
2000-07-26,-0.0021216407355022500
2000-07-27,-0.0010630758327427900
2000-07-28,0.0033699893579284300
2000-07-31,0.0245713275587767000
2000-08-01,0.0212215320910973000
2000-08-02,0.0207805372529144000
2000-08-03,-0.0673618007282357000
2000-08-04,0.0165039929015083000
2000-08-07,-0.0150139664804467000
2000-08-08,0.0237504431052817000
2000-08-09,-0.0091759002770084300
2000-08-10,0.0165996854796435000
2000-08-11,-0.0264695771742867000
2000-08-14,-0.0042372881355932100
2000-08-15,0.0145390070921987000
2000-08-16,-0.0003495281370150540
2000-08-17,-0.0094405594405594400
2000-08-18,-0.0031768443346277300
2000-08-21,0.0120396600566572000
2000-08-22,-0.0005248425472359490
2000-08-23,0.0001750393838613200
2000-08-24,0.0043752187609380500
2000-08-25,0.0118487541383518000
2000-08-28,0.0101601515412433000
2000-08-29,0.0124445959768156000
2000-08-30,-0.0042094628725374300
2000-08-31,-0.0079472438282041100
2000-09-01,0.0146582580535195000
2000-09-05,0.0100789517890139000
2000-09-06,0.0162980209545984000
2000-09-07,-0.0075274095892653400
2000-09-08,0.0092333058532563200
2000-09-11,-0.0084953438980559500
2000-09-12,-0.0011534025374854200
2000-09-13,-0.0168261299901024000
2000-09-14,-0.0171140939597316000
2000-09-15,0.0105838170023900000
2000-09-18,0.0013513513513512300
2000-09-19,-0.0018556005398109300
2000-09-20,-0.0049011323305731000
2000-09-21,-0.0061141304347824800
2000-09-22,-0.0011961722488038600
2000-09-25,-0.0066723695466209800
2000-09-26,-0.0248019290389252000
2000-09-27,-0.0012363122571530400
2000-09-28,0.0106100795755968000
2000-09-29,-0.0040244969378826500
2000-10-02,-0.0170414617006326000
2000-10-03,0.0021447721179626000
2000-10-04,0.0023185304084179000
2000-10-05,0.0147686832740213000
2000-10-06,0.0008767315448010570
2000-10-09,0.0026278906797476700
2000-10-10,-0.0031452035645639400
2000-10-11,0.0061349693251533400
2000-10-12,0.0048780487804878100
2000-10-13,-0.0026005547850208600
2000-10-16,-0.0139057882843734000
2000-10-17,-0.0059933016040895100
2000-10-18,0.0092214931725485000
2000-10-19,0.0277631347742049000
2000-10-20,-0.0023935715506924200
2000-10-23,-0.0135389888603256000
2000-10-24,-0.0189367616400278000
2000-10-25,0.0099167699663536000
2000-10-26,-0.0024548483254427400
2000-10-27,-0.0042186676041483500
2000-10-30,0.0047661076787290900
2000-10-31,0.0156359803232606000
2000-11-01,0.0005189413596262680
2000-11-02,0.0283540802213000000
2000-11-03,-0.0075655682582380600
2000-11-06,-0.0096561070642045000
2000-11-07,0.0138556277796784000
2000-11-08,-0.0006748776784208930
2000-11-09,0.0047273341212223900
2000-11-10,-0.0042009746261132400
2000-11-13,-0.0114748565642930000
2000-11-14,0.0061454421304199000
2000-11-15,-0.0074652188666439700
2000-11-16,-0.0107692307692306000
2000-11-17,0.0117504752030413000
2000-11-20,0.0059777967549103900
2000-11-21,-0.0088285229202038600
2000-11-22,-0.0008564576909900760
2000-11-27,0.0209154808846221000
2000-11-28,0.0070528967254408500
2000-11-29,0.0015007503751876000
2000-11-30,0.0088245088245086900
2000-12-01,0.0100676679320020000
2000-12-04,0.0165032679738562000
2000-12-05,-0.0236296415367305000
2000-12-06,-0.0032927230819888000
2000-12-07,0.0118929633300298000
2000-12-08,-0.0076722167809337700
2000-12-11,0.0101990458957066000
2000-12-12,0.0089561960592736700
2000-12-13,-0.0151710781149128000
2000-12-14,0.0131104555883317000
2000-12-15,-0.0121319961177613000
2000-12-18,-0.0109710168658916000
2000-12-19,-0.0011589403973510900
